"strataID","YEAR","BpS_Code","SCLASS","STATE","ew","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2011_Oregon_R1RFWF_fcw",2011,"R1RFWF_fcw","C","Oregon","eastside","C",0.00836275507007854,13811.9910117027,8.45672494255758e-09,1163226.56303813,1,6925,200283.622380539,17571.9092458603,13811.9910117027,21331.828481436,0
"2011_Oregon_R1RFWF_fcw",2011,"R1RFWF_fcw","D","Oregon","eastside","D",0.00520133506604429,28899.8099280334,2.96659139701742e-09,407144.085413607,1,6925,200283.622380539,33247.9988144436,28899.8099280334,37596.1935090789,0
"2011_Oregon_R1RFWF_fcw",2011,"R1RFWF_fcw","E","Oregon","eastside","E",0.492283711300014,82832.5580927552,6.20824634117563e-06,419583976.475098,68,14816,200283.622380539,65165.4546420284,59927.1596730931,70403.7532160688,12428.8048766864
"2011_Oregon_RaABAMlw_fsi",2011,"RaABAMlw_fsi","A","Oregon","eastside","A",0.0286293025372082,7937.06382604793,6.7380017908797e-08,35600720.5976362,6,14475,1052186.2255321,138408.693311193,116423.397860723,160393.988761663,-108486.334034675
"2011_Oregon_RaABAMlw_fsi",2011,"RaABAMlw_fsi","A","Oregon","westside","A",0.227930522329383,67628.319467249,1.47915540278422e-06,227802616.737881,57,14816,1052186.2255321,138408.693311193,116423.397860723,160393.988761663,-48795.0783934738
"2011_Oregon_RaABAMlw_fsi",2011,"RaABAMlw_fsi","B","Oregon","eastside","B",0.203862395679305,60487.165481222,1.27114324983575e-06,253763630.777831,24,14816,1052186.2255321,219097.941443591,190294.029968155,247901.831875303,-129806.864486933
"2011_Oregon_RaABAMlw_fsi",2011,"RaABAMlw_fsi","B","Oregon","westside","B",1.34290648341028,398448.210211479,4.4149224242798e-05,1253251504.33431,186,14816,1052186.2255321,219097.941443591,190294.029968155,247901.831875303,150546.378336176
"2011_Oregon_RaABAMlw_fsi",2011,"RaABAMlw_fsi","C","Oregon","westside","C",0.139765943149144,19631.449173725,4.50332319849496e-07,51829117.7275138,14,7266,1052186.2255321,31173.2759752147,21134.3503624333,41212.1984314374,-1502.9011887083
"2011_Oregon_RaABAMlw_fsi",2011,"RaABAMlw_fsi","D","Oregon","eastside","D",0.00789797853580885,955.570736219317,6.21543178261955e-09,847132.973318383,1,6925,1052186.2255321,80794.2531611477,61552.983629457,100035.518484093,-60597.4128932377
"2011_Oregon_RaABAMlw_fsi",2011,"RaABAMlw_fsi","D","Oregon","westside","D",0.00939042290961381,1136.14050639243,4.83129047546495e-09,614245.676690317,2,6925,1052186.2255321,80794.2531611477,61552.983629457,100035.518484093,-60416.8431230646
"2011_Oregon_RaABAMlw_fsi",2011,"RaABAMlw_fsi","E","Oregon","eastside","E",0.150592637053055,44681.7164456899,6.97807822935765e-07,140207853.206318,19,14816,1052186.2255321,582712.061640953,551203.470750641,614220.652531265,-506521.754304951
"2011_Oregon_RaABAMlw_fsi",2011,"RaABAMlw_fsi","E","Oregon","westside","E",1.52096963718899,451280.589684075,5.62454560459779e-05,1195468968.46126,203,14816,1052186.2255321,582712.061640953,551203.470750641,614220.652531265,-99922.8810665662
"2011_Oregon_RaABAMlw_fsw",2011,"RaABAMlw_fsw","A","Oregon","eastside","A",0.00635291090040923,768.634115516505,4.55462741422077e-09,627480.837540356,1,6925,125239.260607719,16474.4624015661,13857.6042070324,19091.3205960998,-13088.9700915159
"2011_Oregon_RaABAMlw_fsw",2011,"RaABAMlw_fsw","A","Oregon","westside","A",0.0503100734062741,6086.97955636541,8.28445240975119e-08,9674413.48682551,11,6925,125239.260607719,16474.4624015661,13857.6042070324,19091.3205960998,-7770.62465066701
"2011_Oregon_RaABAMlw_fsw",2011,"RaABAMlw_fsw","B","Oregon","eastside","B",0.0226746829562325,2743.39356428849,3.2636817691249e-08,4255706.07015905,2,6925,125239.260607719,26078.7145100594,22650.2524296235,29507.1740857102,-19906.858865335
"2011_Oregon_RaABAMlw_fsw",2011,"RaABAMlw_fsw","B","Oregon","westside","B",0.30817459293286,43286.0375101464,1.47210652654307e-06,109508884.038278,28,7266,125239.260607719,26078.7145100594,22650.2524296235,29507.1740857102,13778.8634244362
"2011_Oregon_RaABAMlw_fsw",2011,"RaABAMlw_fsw","C","Oregon","westside","C",0.0231884886674337,2805.55854732817,1.54291540732458e-08,1689924.62769628,6,6925,125239.260607719,3710.48198419619,2515.57219490978,4905.39139776483,0
"2011_Oregon_RaABAMlw_fsw",2011,"RaABAMlw_fsw","D",NA,NA,NA,0,0,NA,NA,NA,NA,125239.260607719,9616.7506109842,7326.5073908887,11906.9933301227,-7326.5073908887
"2011_Oregon_RaABAMlw_fsw",2011,"RaABAMlw_fsw","E","Oregon","eastside","E",0.0147352207221245,1782.80374528172,2.529516030219e-08,3483962.02202399,1,6925,125239.260607719,69358.8511009129,65608.4573681892,73109.2448336366,-63825.6536229075
"2011_Oregon_RaABAMlw_fsw",2011,"RaABAMlw_fsw","E","Oregon","westside","E",0.482458444791004,67765.8535687921,3.23179624707063e-06,213669653.521269,33,7266,125239.260607719,69358.8511009129,65608.4573681892,73109.2448336366,0
"2011_Oregon_RaABAMlw_fwc",2011,"RaABAMlw_fwc","A","Oregon","eastside","A",1.08355897925459e-05,2698.95578186475,2.23994502510733e-14,3.16314262530608,1,6925,28876.7131197783,3798.55583835407,3195.1806428123,4401.93103389585,-496.22486094755
"2011_Oregon_RaABAMlw_fwc",2011,"RaABAMlw_fwc","A","Oregon","westside","A",0.00411223086295103,3195.1806428123,1.44401295906735e-09,194492.240263502,2,6925,28876.7131197783,3798.55583835407,3195.1806428123,4401.93103389585,0
"2011_Oregon_RaABAMlw_fwc",2011,"RaABAMlw_fwc","B","Oregon","eastside","B",0.00951914663760049,1184.72683759834,1.72873443426608e-08,2441235.6176462,1,6925,28876.7131197783,6013.03100789124,5222.5223809768,6803.53905727142,-4037.79554337846
"2011_Oregon_RaABAMlw_fwc",2011,"RaABAMlw_fwc","B","Oregon","westside","B",0.0428923144469885,5222.5223809768,6.55603239654367e-08,7721488.87807484,5,6925,28876.7131197783,6013.03100789124,5222.5223809768,6803.53905727142,0
"2011_Oregon_RaABAMlw_fwc",2011,"RaABAMlw_fwc","C","Oregon","westside","C",0.00544414609907305,658.683316546135,3.40946167141825e-09,465791.67736782,1,6925,28876.7131197783,855.5346244765,580.021442573285,1131.04771974957,0
"2011_Oregon_RaABAMlw_fwc",2011,"RaABAMlw_fwc","D",NA,NA,NA,0,1689.29017202764,NA,NA,NA,NA,28876.7131197783,2217.35697887638,1689.29017202764,2745.42367021827,0
"2011_Oregon_RaABAMlw_fwc",2011,"RaABAMlw_fwc","E","Oregon","westside","E",0.15220019873722,16958.0109196526,5.70902835123664e-07,68358444.5837855,11,7266,28876.7131197783,15992.2346701801,15127.4974992597,16856.9718411004,101.039078552134
"2011_Oregon_RaABAMup_fsi",2011,"RaABAMup_fsi","A","Oregon","westside","A",0.0115961154474503,1888.6138266166,2.24400099128647e-08,2953955.87948485,1,7550,22041.2839190404,2324.94623498152,1888.6138266166,2761.27862130516,0
"2011_Oregon_RaABAMup_fsi",2011,"RaABAMup_fsi","B","Oregon","westside","B",0.0522249143628919,7185.63594586015,3.51621013783345e-07,33724366.6541631,2,7550,22041.2839190404,5674.86967790817,5092.36822498188,6257.37071205006,928.265233810094
"2011_Oregon_RaABAMup_fsi",2011,"RaABAMup_fsi","C",NA,NA,NA,0,319.01923963699,NA,NA,NA,NA,22041.2839190404,511.568964462966,319.01923963699,704.118689288941,0
"2011_Oregon_RaABAMup_fsi",2011,"RaABAMup_fsi","D",NA,NA,NA,0,385.431898337302,NA,NA,NA,NA,22041.2839190404,603.271241299887,385.431898337302,821.110650386324,0
"2011_Oregon_RaABAMup_fsi",2011,"RaABAMup_fsi","E","Oregon","westside","E",0.0772464478650257,12262.5830085894,7.6878435501561e-07,74476284.012204,2,7550,22041.2839190404,12926.6281530484,12262.5830085894,13590.6732975074,0
"2011_Oregon_RaDFHEdy_fwi",2011,"RaDFHEdy_fwi","A","Oregon","eastside","A",0.296867185164412,82302.1725187617,2.80280301353408e-06,411512269.922475,27,14475,3224146.59905607,181859.236664492,135877.537957865,227840.951491852,-53575.3654391029
"2011_Oregon_RaDFHEdy_fwi",2011,"RaDFHEdy_fwi","A","Oregon","westside","A",1.323867047896,367023.165957186,4.69714562078823e-05,1761190784.63554,145,14475,3224146.59905607,181859.236664492,135877.537957865,227840.951491852,139182.214465334
"2011_Oregon_RaDFHEdy_fwi",2011,"RaDFHEdy_fwi","B","Oregon","eastside","B",0.383184707929209,113693.144638841,4.03517113793302e-06,486134717.266092,39,14816,3224146.59905607,547792.830897037,479831.579943869,615754.023815566,-366138.435305028
"2011_Oregon_RaDFHEdy_fwi",2011,"RaDFHEdy_fwi","B","Oregon","westside","B",4.19706397105588,1245293.43485147,0.000421817689454123,5550233695.56435,351,14816,3224146.59905607,547792.830897037,479831.579943869,615754.023815566,629539.411035904
"2011_Oregon_RaDFHEdy_fwi",2011,"RaDFHEdy_fwi","C","Oregon","eastside","C",0.00112047738877572,135.565752484013,1.4038516729457e-10,19177.7890169225,1,6925,3224146.59905607,189173.106827613,144814.540243348,233531.657291144,-144678.974490864
"2011_Oregon_RaDFHEdy_fwi",2011,"RaDFHEdy_fwi","C","Oregon","westside","C",0.126099871913309,34959.3822808513,5.81886471928175e-07,133811604.964433,24,14475,3224146.59905607,189173.106827613,144814.540243348,233531.657291144,-109855.157962497
"2011_Oregon_RaDFHEdy_fwi",2011,"RaDFHEdy_fwi","D",NA,NA,NA,0,0,NA,NA,NA,NA,3224146.59905607,493992.657291364,417310.389633383,570674.95719081,-417310.389633383
"2011_Oregon_RaDFHEdy_fwi",2011,"RaDFHEdy_fwi","E","Oregon","eastside","E",0.893553046760212,247724.776210598,2.18582902096428e-05,832878230.971964,102,14475,3224146.59905607,1811328.76737557,1708049.04743527,1914608.48409172,-1460324.27122467
"2011_Oregon_RaDFHEdy_fwi",2011,"RaDFHEdy_fwi","E","Oregon","westside","E",3.81864717259386,1133014.95684588,0.000350966725795446,4309868042.50989,382,14816,3224146.59905607,1811328.76737557,1708049.04743527,1914608.48409172,-575034.090589391
"2011_Oregon_RaDFHEdy_fwx",2011,"RaDFHEdy_fwx","A","Oregon","eastside","A",0.00960976959913495,3102.95412892397,4.62213849327159e-09,585204.079776624,5,6925,73627.9090139208,4153.01070193099,3102.95412892397,5203.06764307756,0
"2011_Oregon_RaDFHEdy_fwx",2011,"RaDFHEdy_fwx","B","Oregon","eastside","B",0.0326811954447251,10957.6270261583,4.7191453171971e-08,5855666.70452034,3,6925,73627.9090139208,12509.6174980298,10957.6270261583,14061.606644599,0
"2011_Oregon_RaDFHEdy_fwx",2011,"RaDFHEdy_fwx","C","Oregon","eastside","C",0.0163551329309618,3307.04310903593,2.84221027309651e-08,3898477.10395756,1,6925,73627.9090139208,4320.03318380807,3307.04310903593,5333.02289044067,0
"2011_Oregon_RaDFHEdy_fwx",2011,"RaDFHEdy_fwx","D",NA,NA,NA,0,9529.8679680031,NA,NA,NA,NA,73627.9090139208,11281.0150863618,9529.8679680031,13032.1629409995,0
"2011_Oregon_RaDFHEdy_fwx",2011,"RaDFHEdy_fwx","E","Oregon","eastside","E",0.473676596246095,46730.4167817995,2.99021229399439e-06,165180046.33666,34,7266,73627.9090139208,41364.2325437902,39005.6953032771,43722.7697106754,3007.64707112417
"2011_Oregon_RaDFHEwt_fdm",2011,"RaDFHEwt_fdm","A","Oregon","westside","A",0.0498076945641649,1916.00282724379,8.6153455973484e-08,10148524.4402861,6,6925,26783.7715905144,1240.68737585472,872.999866595228,1608.37496546553,307.627861778256
"2011_Oregon_RaDFHEwt_fdm",2011,"RaDFHEwt_fdm","B","Oregon","eastside","B",0.00956661789726376,2393.23722001933,1.4404026327296e-08,2012941.09754106,1,6925,26783.7715905144,4554.02175662669,3939.56330700657,5168.47996519286,-1546.32608698724
"2011_Oregon_RaDFHEwt_fdm",2011,"RaDFHEwt_fdm","B","Oregon","westside","B",0.0223473046444388,3939.56330700657,3.5907662403503e-08,4784853.60888478,2,6925,26783.7715905144,4554.02175662669,3939.56330700657,5168.47996519286,0
"2011_Oregon_RaDFHEwt_fdm",2011,"RaDFHEwt_fdm","C",NA,NA,NA,0,20.6185491269519,NA,NA,NA,NA,26783.7715905144,162.087270183001,20.6185491269519,303.555964455279,0
"2011_Oregon_RaDFHEwt_fdm",2011,"RaDFHEwt_fdm","D",NA,NA,NA,0,610.999539789379,NA,NA,NA,NA,26783.7715905144,931.2787019828,610.999539789379,1251.55783739245,0
"2011_Oregon_RaDFHEwt_fdm",2011,"RaDFHEwt_fdm","E","Oregon","westside","E",0.139651479737628,19139.1291562663,3.40199240568097e-07,30077773.3949415,10,6925,26783.7715905144,19895.6963251646,19139.1291562663,20652.2655296295,0
"2011_Oregon_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","A","Oregon","eastside","A",0.0780129283318821,7255.10236097166,7.41839398776199e-07,67952248.8059622,2,7550,120816.979046812,5596.526993434,3937.95198834728,7255.10236097166,0
"2011_Oregon_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","A","Oregon","westside","A",0.141645278586194,17197.4272788293,2.06216587361347e-06,134522378.671131,4,7550,120816.979046812,5596.526993434,3937.95198834728,7255.10236097166,9942.3249178576
"2011_Oregon_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","B","Oregon","eastside","B",0.084177872946168,17770.6913273099,8.65994493864135e-07,80359666.6652354,2,7550,120816.979046812,20542.4075279954,17770.6913273099,23314.1226413282,0
"2011_Oregon_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","B","Oregon","westside","B",0.203115842630078,36354.3195438016,3.97080574457971e-06,197340793.663749,5,7550,120816.979046812,20542.4075279954,17770.6913273099,23314.1226413282,13040.1969024734
"2011_Oregon_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","C",NA,NA,NA,0,93.0067227249218,NA,NA,NA,NA,120816.979046812,731.147749646657,93.0067227249218,1369.28865575141,0
"2011_Oregon_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","D",NA,NA,NA,0,0,NA,NA,NA,NA,120816.979046812,4200.83777387222,2756.11365437751,5645.56177254994,-2756.11365437751
"2011_Oregon_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","E","Oregon","eastside","E",0.0810578015281776,12887.9152807574,8.24196834643762e-07,76555873.3801655,2,7550,120816.979046812,89746.0582769621,86333.3141276405,93158.8116083742,-73445.3988468831
"2011_Oregon_RaDFHEwt_fhc",2011,"RaDFHEwt_fhc","E","Oregon","westside","E",0.104397040388879,29165.5098096928,5.04615919841042e-07,170333614.576572,5,14475,120816.979046812,89746.0582769621,86333.3141276405,93158.8116083742,-57167.8043179477
"2011_Oregon_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","A","Oregon","eastside","A",0.22883766329393,48036.770374733,1.78977002850199e-06,357170909.060791,16,14475,649937.361422125,30106.629183559,21184.2916857055,39028.9686312246,9007.8017435084
"2011_Oregon_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","A","Oregon","westside","A",0.19634616682092,39028.9686312246,1.3222359770755e-06,264986195.678616,18,14475,649937.361422125,30106.629183559,21184.2916857055,39028.9686312246,0
"2011_Oregon_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","B","Oregon","eastside","B",0.26718920459262,89479.5699110095,2.32202701166096e-06,370915732.679184,21,14475,649937.361422125,110508.293216223,95597.7903357745,125418.790247235,-6118.22042476492
"2011_Oregon_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","B","Oregon","westside","B",0.549549501921351,167759.915683573,8.77646958992492e-06,789350475.964733,35,14475,649937.361422125,110508.293216223,95597.7903357745,125418.790247235,42341.1254363389
"2011_Oregon_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","C","Oregon","eastside","C",0.101921423684622,15924.8543596652,1.07765182882213e-06,68694076.5999434,4,7550,649937.361422125,3933.22398030619,500.331529883174,7366.11578079185,8558.73857887335
"2011_Oregon_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","C","Oregon","westside","C",0.0092968668854371,2577.42310543837,6.28687139346888e-09,3019661.98911313,3,14475,649937.361422125,3933.22398030619,500.331529883174,7366.11578079185,0
"2011_Oregon_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","D","Oregon","eastside","D",0.00107351972037227,167.733579272366,1.80492068326901e-10,22184.8273896318,1,7550,649937.361422125,22598.4910403613,14826.5686697194,30370.4127610658,-14658.835090447
"2011_Oregon_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","E","Oregon","eastside","E",0.525302516769537,145632.59437301,8.07420297892298e-06,717033112.377001,41,14475,649937.361422125,482790.720102052,464431.79451793,501149.695081414,-318799.20014492
"2011_Oregon_RaDFHEwt_fwm",2011,"RaDFHEwt_fwm","E","Oregon","westside","E",0.476328765335152,141329.531404199,6.05725466956299e-06,651730220.580906,41,14816,649937.361422125,482790.720102052,464431.79451793,501149.695081414,-323102.263113731
"2011_Oregon_RaDFHEwt_fwn",2011,"RaDFHEwt_fwn","A","Oregon","eastside","A",0.399156242670908,62366.7213573714,1.34855477928015e-05,342080422.979246,18,7550,2229834.73463331,103291.196169015,72680.0338513077,133902.365176226,-10313.3124939363
"2011_Oregon_RaDFHEwt_fwn",2011,"RaDFHEwt_fwn","A","Oregon","westside","A",0.692641872957945,192025.03264324,1.3320871688407e-05,953095491.070357,63,14475,2229834.73463331,103291.196169015,72680.0338513077,133902.365176226,58122.667467014
"2011_Oregon_RaDFHEwt_fwn",2011,"RaDFHEwt_fwn","B","Oregon","eastside","B",0.492543093963686,76958.079603573,2.04084144067912e-05,455001010.745326,13,7550,2229834.73463331,379136.891191168,327981.258037654,430292.50427617,-251023.178434081
