"YEAR","ew","BpS_Code","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2011,"eastside","RaTAOAco_fto",0.0742101367430071,11872.1651958511,0.00296717503390382,75938099.9714068,2,7550
2011,"westside","Na0210290_fdw",0.0723253832271739,11570.6416294558,0.00271221175078926,69404726.2308729,2,7550
2011,"westside","Na0210350_fvg",0.42333670575112,67725.5631740671,0.0161413950707604,412905513.582272,10,7550
2011,"westside","Na0710411_fmt",2.03100831675426,453950.646490729,0.0441417818681511,2215018117.56308,118,9487
2011,"westside","Na0710412_fmc",1.2611610552512,661034.162853351,0.00939080010940547,2581520295.00535,223,24303
2011,"westside","Na0710412_fmi",0.104227093238672,21373.8979439212,0.00403617382473833,169790797.752896,4,10556
2011,"westside","RaABAMlw_fsi",3.84095651785801,2013226.99092756,0.0212985784474398,5828791766.93482,798,24303
2011,"westside","RaABAMlw_fsw",0.38756483082815,116516.448857013,0.00401440702125941,362798623.270635,53,14816
2011,"westside","RaABAMlw_fwc",0.417614364474523,143950.313300339,0.00584124891973736,694264858.345179,42,16412
2011,"westside","RaABAMup_fsi",0.137774927036481,22041.2839190404,0.00482296058083063,123402802.013443,4,7550
2011,"westside","RaABAMup_fst",7.601987707024,1699120.18860317,0.129783532887469,6472892880.20966,514,9487
2011,"westside","RaABLA_faf",1.08341010631076,242152.980919509,0.0302531201618111,1516509687.83219,40,9487
2011,"westside","RaDFHEdy_fdg",3.39937777968407,759794.890067164,0.0781891653573946,3909582712.56559,169,9487
2011,"westside","RaDFHEdy_fwi",10.1532801206939,5321814.36847623,0.0797912522471565,21974121316.9827,1331,24303
2011,"westside","RaDFHEwt_fdm",0.275706063537994,38779.9714804721,0.00512207258848005,101333821.77009,19,7266
2011,"westside","RaDFHEwt_fhc",0.55047336541143,88064.9331332274,0.0215148246136276,551080226.881226,13,7550
2011,"westside","RaDFHEwt_fwm",3.94305141587543,1989967.82748961,0.0379729676020126,9705143049.12144,448,23962
2011,"westside","RaDFHEwt_fwn",6.588231069732,3304719.36975745,0.0595229723878796,15047919831.0402,701,23960
2011,"westside","RaDFHEwt_fww",0.967543434422066,466490.742926759,0.00997979624115591,2323342077.18678,114,23619
2011,"westside","RaDFWV_fwx",4.12388348847135,1159500.48380542,0.0742163837703267,5913320259.29716,228,14475
2011,"westside","RaMCONsw_fiw",0.412352340326039,58000.2187566906,0.0136171766065448,269443186.843979,17,7266
2011,"westside","RaSAWD_fal",0.742420075772392,270364.83966162,0.0127236951572576,1693282646.23408,55,16753
2011,"westside","RaSSHE_fss",4.21199593349779,2112777.22342182,0.0432546573205624,10935887990.8616,411,23960
2017,"eastside","Na0210290_fwo",1.1023252288247,172552.648581872,0.0405667997254824,996244623.91622,31,7549
2017,"eastside","Na0710270_fdd",5.34767921956674,1589605.59235055,0.0862648344411402,7632170807.0799,312,14824
2017,"eastside","Na0710412_fmc",0.126833220275774,15379.0637531895,0.00203881053669048,29981350.8324433,8,6938
2017,"eastside","Na0710412_fmh",3.09730181459691,1605452.26968159,0.0234837964147531,6322114268.84417,483,24359
2017,"eastside","Na0710412_fmi",0.116151135967419,34526.0977165786,0.00173808102999116,153556349.921139,12,14824
2017,"eastside","Na1010471_frn",2.97386033900231,657483.337242645,0.0378610250621055,1846106926.47141,241,9535
2017,"eastside","R1RFWF_fcw",0.761378192922695,226320.798924384,0.0073193755083773,646063387.91219,98,14824
2017,"eastside","RaABAMlw_fsi",0.850554722903196,440875.66924796,0.00680450187582748,1826907152.01083,148,24359
2017,"eastside","RaABAMlw_fsw",0.0578764667988887,7017.76609293801,0.000899916064119499,13230667.4814909,4,6938
2017,"eastside","RaABLA_faf",0.0625059987753459,3818.03923460917,0.00202878133254367,7569897.13545651,2,3342
2017,"eastside","RaDFHEdy_fwi",0.920564362624588,457053.942170561,0.00781485208801177,1926516369.50952,144,24027
2017,"eastside","RaDFHEdy_fwx",0.509614994674773,71711.1529643751,0.00934301295622691,184981809.614179,35,7275
2017,"eastside","RaDFHEwt_fhc",0.241593624961675,37817.8950980554,0.00916530652540516,224479493.132482,6,7549
2017,"eastside","RaDFHEwt_fwm",0.996680133891746,276867.154074435,0.0184957196839665,1428429410.02576,70,14487
2017,"eastside","RaDFHEwt_fwn",1.34581162337302,210666.828657164,0.0533550370455839,1308206199.20763,34,7549
2017,"eastside","RaDFHEwt_fww",0.0764568036717974,21238.8879063757,0.00160536140033781,123875491.00623,4,14487
2017,"eastside","RaDFWV_fwx",0.0556427498132913,15456.9648393885,0.00106830324372657,82432113.6865606,4,14487
2017,"eastside","RaMCONdy_fdd",10.2423077706523,5308987.38368872,0.0727981734708332,19945233726.2754,1607,24359
2017,"eastside","RaMCONdy_fdg",3.40403468854362,1011854.36809028,0.0251153727213686,2212426286.37588,479,14824
2017,"eastside","RaMCONdy_fdx",0.0146166908887816,1772.33551707093,0.000234987968480993,3454938.64006402,1,6938
2017,"eastside","RaMCONdy_fmd",5.05042642789318,2519540.94921061,0.0443813666018962,11180132202.4004,710,24022
2017,"eastside","RaMCONdy_fmx",1.95360946679743,580713.316222765,0.0182938463734447,1612743466.21313,248,14824
2017,"eastside","RaMCONms_fcm",4.46311895619484,2313408.5365247,0.0230448719286275,6223404368.71148,908,24359
2017,"eastside","RaMCONms_fmm",3.44406262383797,1785191.91455864,0.0240084751016169,6451508089.76692,669,24359
2017,"eastside","RaMCONsw_fdm",0.621805960519368,172731.090769606,0.0118570781806988,914863721.810495,40,14487
2017,"eastside","RaMCONsw_fiw",3.67270152032359,1091715.98295938,0.0490964871514635,4329667682.12064,350,14824
2017,"eastside","RaMCONsw_fvw",0.418052559832245,116130.56040591,0.00750913552638383,579364613.990504,30,14487
2017,"eastside","RaMEVG_ftd",1.28840715800749,382980.941732535,0.0154128550728143,1359295424.39076,137,14824
2017,"eastside","RaMEVG_fuc",0.783131372355881,110199.374471023,0.0150253227067114,297669950.177447,48,7275
2017,"eastside","RaOAPI_fop",0.147830030949347,61489.6534120735,0.00167961180941617,290607306.762007,17,20348
2017,"eastside","RaPICOpu_fld",1.1585826120821,321841.942725164,0.0170905324652442,1319015191.89202,105,14487
2017,"eastside","RaPICOpu_flp",0.10738469024372,29830.3262681192,0.00110725604188925,85434476.8221197,14,14487
2017,"eastside","RaPICOpu_flw",0.189981605491309,52774.8719476171,0.00282833330867745,218280885.094177,18,14487
2017,"eastside","RaPIJEsp_fjp",0.144128720452451,42842.4762673231,0.00170782841017837,150993328.307404,19,14824
2017,"eastside","RaPIPOm_fdp",3.30497746998368,918087.634416415,0.0273050228177285,2116081264.94949,441,14487
2017,"eastside","RaPIPOm_fpd",1.62154115066889,576906.824233148,0.0252233819387981,3217699780.37594,116,16752
2017,"eastside","RaPIPOm_fpl",3.75433453480477,1042914.2537797,0.0318833901169547,2449739205.51763,470,14487
2017,"eastside","RaPIPOxe_fpd",2.52485471268111,701377.819202495,0.0309673596513385,2401501279.89118,262,14487
2017,"eastside","RaPIPOxe_fxp",9.71496818761462,2698714.96638126,0.131301107396357,11471829352.5254,673,14487
2017,"eastside","RaREFI_fcw",0.806325311095479,239681.396573187,0.00861462639764937,760562506.960063,103,14824
2017,"eastside","RaREFI_frf",0.205744584400958,61157.8833604943,0.00269859658129608,238390216.854704,22,14824
2017,"eastside","RaREFI_frm",0.22573390918909,67099.7398492424,0.00284250106369216,251090113.1102,26,14824
2017,"eastside","RaSAWD_fal",0.964759439299805,500072.425690354,0.00971238051692302,2615007054.83598,119,24359
2017,"eastside","RaSAWD_fsw",0.225293475808049,31702.4716194963,0.00316111244309011,62621282.9418633,19,7275
2017,"eastside","RaSPFI_fcd",4.11457163495751,1488667.77156444,0.0424067284374199,5603237388.79152,514,16810
2017,"eastside","RaSPFI_fmz",0.712796981443781,211879.961641645,0.00777375264922015,686473919.288003,89,14824
2017,"eastside","RaSSHE_fss",0.109318974718668,45471.0441690793,0.00135315068772431,234090837.847284,9,20348
2017,"eastside","RaTAOAco_ftm",2.2552893075095,670388.097039961,0.0295504138560318,2609906500.39906,205,14824
2017,"westside","Na0210290_fdw",0.0717512929041498,11231.5996278024,0.0027376018935708,67071238.9332356,2,7549
2017,"westside","Na0210350_fvg",0.533092131567656,83447.6584902542,0.0212846072761352,521301362.164082,11,7549
2017,"westside","Na0710411_fmt",1.90912865094185,422084.473902332,0.0435546987554078,2137985115.6017,113,9535
2017,"westside","Na0710412_fmc",1.25035348184378,648106.950982308,0.00946314696419192,2545419638.89075,225,24359
2017,"westside","Na0710412_fmi",0.080899528226388,16518.2902376319,0.00314075978879678,130966706.934557,4,10612
2017,"westside","RaABAMlw_fsi",3.80045313582629,1969923.00975515,0.0218141146084829,5846663702.15617,794,24359
2017,"westside","RaABAMlw_fsw",0.405398289902063,120505.2439196,0.00419316349768818,370507411.069806,54,14824
2017,"westside","RaABAMlw_fwc",0.434337426241219,139203.379291581,0.00653229888851026,671272052.062313,41,16141
2017,"westside","RaABAMup_fsi",0.129715885913361,20305.0960752835,0.00476193082247787,116634842.793735,4,7549
2017,"westside","RaABAMup_fst",7.4288320418455,1642421.87793066,0.126764122087993,6166356172.20866,503,9535
2017,"westside","RaABLA_faf",1.10267048854029,243786.657758,0.0310238571720269,1520481747.16086,40,9535
2017,"westside","RaDFHEdy_fdg",3.40495014608124,752791.903449435,0.081897142366736,4026296627.65418,164,9535
2017,"westside","RaDFHEdy_fwi",10.1593807815104,5266003.09255235,0.080702870580157,21716321452.5263,1338,24359
2017,"westside","RaDFHEwt_fdm",0.274026130067808,38559.9519929139,0.0053057980275303,105055229.968409,19,7275
2017,"westside","RaDFHEwt_fhc",0.523663515333546,81971.7486034847,0.0206452011552589,505606806.760354,13,7549
2017,"westside","RaDFHEwt_fwm",4.07565693523024,2033250.99174457,0.0404065410279793,10095733841.7187,461,24022
2017,"westside","RaDFHEwt_fwn",6.56967260963365,3261797.74811415,0.0623240389361176,15358580462.7956,698,24027
2017,"westside","RaDFHEwt_fww",0.958223900399007,457102.58943358,0.0100968810217318,2298074620.315,118,23690
2017,"westside","RaDFWV_fwx",4.25897023861691,1183096.69186369,0.0741943918281542,5751294072.17829,231,14487
2017,"westside","RaMCONsw_fiw",0.426843000183501,60063.7814777529,0.0137645589629009,272461936.097561,18,7275
2017,"westside","RaSAWD_fal",0.843181183648867,305066.180650076,0.0151723493147289,1996688126.40069,58,16810
2017,"westside","RaSSHE_fss",4.17868136500584,2074686.86437674,0.0446059459418693,11030319880.7139,412,24027
2018,"eastside","Na0210290_fwo",1.03267391282645,161738.491796858,0.0373629435546375,918752590.269563,32,7657
2018,"eastside","Na0710270_fdd",5.35007778628467,1590580.27529641,0.0841366033738066,7446592084.67244,343,14938
2018,"eastside","Na0710412_fmc",0.126777952388118,15365.0346341354,0.00203676360845583,29922792.0535885,8,6945
2018,"eastside","Na0710412_fmh",3.09051409961528,1601514.36382104,0.0233213089260858,6274603397.70536,483,24489
2018,"eastside","Na0710412_fmi",0.115095898086739,34218.0567418299,0.00171912123116732,151930161.148958,12,14938
2018,"eastside","Na1010471_frn",3.00043202038295,662803.895019291,0.0385821224621487,1878319722.9944,242,9551
2018,"eastside","R1RFWF_fcw",0.763727263939317,227056.42240233,0.00732777629525604,647038768.993402,99,14938
2018,"eastside","RaABAMlw_fsi",0.848754835761608,439827.490514926,0.00674804284965558,1810732612.86323,148,24489
2018,"eastside","RaABAMlw_fsw",0.057904068346508,7017.76609293801,0.000899858054651983,13217193.3856345,4,6945
2018,"eastside","RaABLA_faf",0.0623690087261102,3800.46804591082,0.00202246709784547,7509960.76306112,2,3353
2018,"eastside","RaDFHEdy_fwi",0.976468968075494,484666.432157579,0.00840944999264622,2071663281.8245,153,24155
2018,"eastside","RaDFHEdy_fwx",0.509575967505018,71686.8072747434,0.00935563843523599,185136347.455148,35,7281
2018,"eastside","RaDFHEwt_fhc",0.213825286290887,33489.5448438925,0.00828134485867877,203104801.233046,6,7657
2018,"eastside","RaDFHEwt_fwm",0.971713600343621,269959.037270881,0.0177280185501938,1369473175.1554,72,14602
2018,"eastside","RaDFHEwt_fwn",1.41315010685868,221329.079903177,0.0548021471765998,1344541119.67782,38,7657
2018,"eastside","RaDFHEwt_fww",0.090071312755036,25023.3863851194,0.0019714810658523,152156097.877132,5,14602
2018,"eastside","RaDFWV_fwx",0.049891100742082,13860.620577868,0.0009265753744227,71511024.1137376,4,14602
2018,"eastside","RaMCONdy_fdd",10.2139262810012,5292889.50730527,0.0724232163119549,19824478815.0445,1606,24489
2018,"eastside","RaMCONdy_fdg",3.4051590122232,1012355.1423822,0.0250788518962452,2210340011.42547,480,14938
2018,"eastside","RaMCONdy_fdx",0.0146236616544816,1772.33551707093,0.000234973911852181,3451439.21755792,1,6945
2018,"eastside","RaMCONdy_fmd",5.04739964127305,2517240.73449399,0.0441879456119931,11125172051.388,712,24153
2018,"eastside","RaMCONdy_fmx",1.95279656351488,580567.202883679,0.0181623376193569,1601865110.29726,248,14938
2018,"eastside","RaMCONms_fcm",4.46031226019683,2311348.18401946,0.0229401593643297,6192767915.5951,908,24489
2018,"eastside","RaMCONms_fmm",3.44602175742158,1785739.57751479,0.0238378385303563,6401633387.95486,672,24489
2018,"eastside","RaMCONsw_fdm",0.615494802478753,170995.22355521,0.0115930210358826,894720232.026677,43,14602
2018,"eastside","RaMCONsw_fiw",3.63773023538447,1081498.66046528,0.0478719112614745,4221067389.93203,357,14938
2018,"eastside","RaMCONsw_fvw",0.410334561743084,113998.119618743,0.00724812051399541,559350694.180001,30,14602
2018,"eastside","RaMEVG_ftd",1.29914328365322,386235.820170687,0.0155297809436983,1370263184.30186,141,14938
2018,"eastside","RaMEVG_fuc",0.743362407099435,104575.727685788,0.0140413949600495,278030767.67403,47,7281
2018,"eastside","RaOAPI_fop",0.147791637708817,61470.6591066711,0.00165726051306656,286712037.199394,17,20466
2018,"eastside","RaPICOpu_fld",1.15784536221332,321669.696895393,0.0168852594380422,1303461036.04189,105,14602
2018,"eastside","RaPICOpu_flp",0.107776149323373,29942.0997110793,0.00110361448887633,85171219.0229599,14,14602
2018,"eastside","RaPICOpu_flw",0.190903009379181,53036.1956505428,0.00282976166463795,218441702.513655,18,14602
2018,"eastside","RaPIJEsp_fjp",0.144304064210564,42901.6562650434,0.00170616222649033,150895662.068034,19,14938
2018,"eastside","RaPIPOm_fdp",3.33063830906618,925309.588231621,0.0276288939033663,2143796279.64922,442,14602
2018,"eastside","RaPIPOm_fpd",1.63856351675057,582782.366990917,0.0255238216884942,3253955739.13264,117,16874
2018,"eastside","RaPIPOm_fpl",3.75875547141665,1044248.02538677,0.0316749758334454,2434707710.27786,471,14602
2018,"eastside","RaPIPOxe_fpd",2.53117007495196,703203.32694866,0.0308261926331803,2391702207.2713,262,14602
2018,"eastside","RaPIPOxe_fxp",9.71125811597617,2697957.39274503,0.129754729331611,11339085023.7515,673,14602
2018,"eastside","RaREFI_fcw",0.780199103229812,231953.50684108,0.00807439426276768,713106036.564418,103,14938
2018,"eastside","RaREFI_frf",0.206595810103152,61421.0173450873,0.00271793704634826,240187405.531995,22,14938
2018,"eastside","RaREFI_frm",0.220018492170724,65411.5861164399,0.00271482678972844,239893726.49274,26,14938
2018,"eastside","RaSAWD_fal",0.969729834622447,502517.12469682,0.00980976906886683,2640372948.09919,120,24489
2018,"eastside","RaSAWD_fsw",0.241345932681419,33952.3848571326,0.00345378973184323,68366777.5298949,20,7281
2018,"eastside","RaSPFI_fcd",4.12388801719715,1491124.30910547,0.0423012212587878,5581271849.64888,516,16832
2018,"eastside","RaSPFI_fmz",0.713432718369688,212103.833798268,0.00772475739395599,682393291.681999,89,14938
2018,"eastside","RaSSHE_fss",0.109990209924511,45747.9922691015,0.00135121909781991,233733387.876297,9,20466
2018,"eastside","RaTAOAco_ftm",2.33582835806192,694442.709288417,0.0309615244233172,2735652962.05238,211,14938
2018,"westside","Na0210290_fdw",0.0717119332948308,11231.5996278024,0.00269571205586539,66117378.5439808,2,7657
2018,"westside","Na0210350_fvg",0.485965809844354,76112.4844665983,0.018968641838329,465053371.559099,13,7657
2018,"westside","Na0710411_fmt",1.90778362657673,421434.783377528,0.0433623316573499,2124677267.50962,113,9551
2018,"westside","Na0710412_fmc",1.26232223780837,654139.450738145,0.0095415715990219,2565255837.35916,227,24489
2018,"westside","Na0710412_fmi",0.0809764239019465,16518.2902376319,0.00312697130712601,130144255.843222,4,10632
2018,"westside","RaABAMlw_fsi",3.80926925250619,1973975.59982332,0.0219635135365096,5884447120.89567,796,24489
2018,"westside","RaABAMlw_fsw",0.406053481664062,120719.863233765,0.00420045651344102,371283423.5639,54,14938
2018,"westside","RaABAMlw_fwc",0.444347941891081,142298.868465434,0.00664879315247727,682193784.644216,42,16162
2018,"westside","RaABAMup_fsi",0.129978855118599,20357.4271909565,0.00472330423036054,115817099.108459,4,7657
2018,"westside","RaABAMup_fst",7.42694614565814,1640633.3487977,0.126910300361182,6164455607.76603,503,9551
2018,"westside","RaABLA_faf",1.09058447136897,240913.185354771,0.0304461256267969,1489325074.78318,40,9551
2018,"westside","RaDFHEdy_fdg",3.37828555683275,746272.806830791,0.0815175862138589,4000635509.87296,164,9551
2018,"westside","RaDFHEdy_fwi",10.1925545678461,5281814.61669024,0.0807332552094477,21720684300.4847,1361,24489
2018,"westside","RaDFHEwt_fdm",0.274049629852173,38553.1191651695,0.00531107845159054,105104485.280342,19,7281
2018,"westside","RaDFHEwt_fhc",0.490931884212299,76890.2763411157,0.0187169974568515,458818907.419173,14,7657
2018,"westside","RaDFHEwt_fwm",4.07210571294544,2030841.84021668,0.0403018658766414,10062559135.365,464,24153
2018,"westside","RaDFHEwt_fwn",6.56244254078983,3257241.87503091,0.0618754550212758,15245371244.5695,710,24155
2018,"westside","RaDFHEwt_fww",0.956915938974283,456317.860029467,0.0100033314501828,2275208927.69006,118,23819
2018,"westside","RaDFWV_fwx",4.19370368811691,1165084.24894232,0.0727282026893634,5638756488.26194,235,14602
2018,"westside","RaMCONsw_fiw",0.427058216530026,60078.2650982891,0.0138090828860766,273200035.040142,18,7281
2018,"westside","RaSAWD_fal",0.835757341288155,302194.939074784,0.0150458834941665,1977452376.79247,57,16832
2018,"westside","RaSSHE_fss",4.15506261522758,2062348.56298884,0.0441212071992056,10903058433.7414,412,24155
2019,"eastside","Na0210290_fwo",1.01311973149088,158840.572082894,0.0361832188343252,891647874.43676,33,7772
2019,"eastside","Na0710270_fdd",5.34047391586561,1588305.12613128,0.0821379735681731,7267840581.87156,375,15061
2019,"eastside","Na0710412_fmc",0.126506494515145,15325.2958500757,0.00202997326891139,29796370.9950088,8,6953
2019,"eastside","Na0710412_fmh",3.07779634473215,1594440.05101597,0.0227797377576443,6122146505.5819,486,24617
2019,"eastside","Na0710412_fmi",0.115103246831898,34232.7441080339,0.00171480733140144,151659406.757797,12,15061
2019,"eastside","Na1010471_frn",3.01044052857867,664214.466222267,0.0385632229501924,1872878187.00799,243,9556
2019,"eastside","R1RFWF_fcw",0.76454058376293,227381.267553525,0.00736061358425608,650428575.438542,100,15061
2019,"eastside","RaABAMlw_fsi",0.844600536496695,437541.920148423,0.00664367543036867,1781778271.10074,148,24617
2019,"eastside","RaABAMlw_fsw",0.0576905379421731,6988.76816642782,0.000895919959942104,13147610.8281146,4,6953
2019,"eastside","RaABLA_faf",0.0621517391335089,3783.05784680119,0.00201395328789196,7461879.61753879,2,3359
2019,"eastside","RaDFHEdy_fwi",0.980391007111395,486628.229492143,0.00835571857384561,2058649462.66806,159,24278
2019,"eastside","RaDFHEdy_fwx",0.509487885374679,71646.9423432152,0.00935434657291355,184969633.957774,35,7289
2019,"eastside","RaDFHEwt_fhc",0.193550928497334,30345.6139033539,0.00744255811900933,182923513.652492,6,7772
2019,"eastside","RaDFHEwt_fwm",0.986294389467537,274116.832312307,0.0175803674549579,1358238280.72756,77,14725
2019,"eastside","RaDFHEwt_fwn",1.38098154451657,216515.276278483,0.0527446583658532,1296756988.35401,40,7772
2019,"eastside","RaDFHEwt_fww",0.0852091848005217,23681.8459791125,0.00181354558887691,140077800.616758,5,14725
2019,"eastside","RaDFWV_fwx",0.0451618885794665,12551.6620299625,0.000807896396599172,62400441.4104098,4,14725
2019,"eastside","RaMCONdy_fdd",10.2305934009964,5299917.87537452,0.0724554672776469,19856381246.516,1607,24617
2019,"eastside","RaMCONdy_fdg",3.38632677924955,1007124.13672858,0.0243458942639781,2147239471.63797,479,15061
2019,"eastside","RaMCONdy_fdx",0.014631593468841,1772.50582689396,0.000234956922013692,3448111.13390301,1,6953
2019,"eastside","RaMCONdy_fmd",5.03068684676114,2508114.04502964,0.0438787026186373,11041171352.573,712,24281
2019,"eastside","RaMCONdy_fmx",1.93245684759304,574730.101750157,0.0176419117120385,1556915133.67655,247,15061
2019,"eastside","RaMCONms_fcm",4.47719883747327,2319394.89922643,0.0229513135667041,6192678303.49895,909,24617
2019,"eastside","RaMCONms_fmm",3.44667670075186,1785537.03983315,0.0237296924200304,6369588047.72001,672,24617
2019,"eastside","RaMCONsw_fdm",0.627816781392916,174486.592670209,0.0115467926281181,891688688.895953,47,14725
2019,"eastside","RaMCONsw_fiw",3.64601374073812,1084357.38205844,0.0474782524569509,4189591683.97517,367,15061
2019,"eastside","RaMCONsw_fvw",0.418586750155412,116336.131712611,0.00734697826711528,567414300.92452,31,14725
2019,"eastside","RaMEVG_ftd",1.26739168362556,376933.721544512,0.014930221891593,1318395523.30049,142,15061
2019,"eastside","RaMEVG_fuc",0.369433791656993,109872.94279478,0.00350645634740769,310062470.155076,48,15061
2019,"eastside","RaOAPI_fop",0.147762167578446,61470.5745344916,0.00164275964772628,284333174.859919,17,20583
2019,"eastside","RaPICOpu_fld",1.15070009114402,319809.447660114,0.0166491421621623,1286243234.68152,105,14725
2019,"eastside","RaPICOpu_flp",0.106918527731735,29715.4363345218,0.00108928418647202,84130594.2421421,14,14725
2019,"eastside","RaPICOpu_flw",0.192497689220107,53500.1084462638,0.00284602772225035,219877204.033803,18,14725
2019,"eastside","RaPIJEsp_fjp",0.155953693962664,46382.0356512047,0.00196503043693623,173942864.772056,20,15061
2019,"eastside","RaPIPOm_fdp",3.33071864198782,925693.234408592,0.0276116863870552,2144103014.37178,442,14725
