"YEAR","ew","BpS_Code","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2003,"eastside","RaABAMlw_fsi",0.989867975676881,346674.842577078,0.121135399121078,14840181005.2925,14,1771
2003,"eastside","RaDFHEdy_fwi",1.82244546726455,527894.871175344,0.276434027818226,23099429665.5687,16,1435
2003,"eastside","RaDFHEdy_fwx",0.80929474328507,98381.3879405159,0.146693329395996,2169679413.37051,4,680
2003,"eastside","RaDFHEwt_fwm",1.59790557643394,462853.991284618,0.323855862231414,27138453480.9922,7,1435
2003,"eastside","RaDFHEwt_fwn",1.26243299559566,212213.180540339,0.496181649972696,13971828183.8182,2,755
2003,"eastside","RaMCONdy_fdd",10.244910144212,5421610.49369195,0.8387668655726,243616318456.28,154,2421
2003,"eastside","RaMCONdy_fdg",8.10020375992685,1144680.7160232,1.13172871630488,22680293215.8183,56,716
2003,"eastside","RaMCONdy_fmd",5.13963749199715,2509847.3667385,0.543945983919737,131148546562.038,65,2351
2003,"eastside","RaMCONdy_fmx",1.81643089889927,526152.673754682,0.230018070923785,19292772111.5179,21,1435
2003,"eastside","RaMCONms_fcm",4.39936793989406,2328147.25095631,0.29972570063029,84430785172.0786,90,2421
2003,"eastside","RaMCONms_fmm",2.91431051232572,1542254.27388726,0.186826229107066,52203648735.1223,63,2421
2003,"eastside","RaMCONsw_fdm",1.12748914907493,189529.312989016,0.408462330493593,11541702372.8602,3,755
2003,"eastside","RaMCONsw_fiw",3.22780753532353,934976.148063293,0.40102152220385,33395328639.9662,38,1435
2003,"eastside","RaMCONsw_fvw",0.316545370876799,91691.4556741039,0.0521626556282299,4374082207.42682,3,1435
2003,"eastside","RaMEVG_ftd",1.3132588968978,406340.191220552,0.159519353015126,15225705761.7753,12,1471
2003,"eastside","RaMEVG_fuc",1.36466996381516,192848.406979999,0.401122800562069,8021478975.30811,6,716
2003,"eastside","RaPICOpu_fld",2.26946460842084,657379.739816058,0.376619512545307,31783074588.6227,17,1435
2003,"eastside","RaPICOpu_flw",0.674304301829644,195320.951403628,0.140536301436786,11792858033.533,5,1435
2003,"eastside","RaPIJEsp_fjp",0.23165648687481,28161.1698250458,0.0435493348127251,643425822.520443,2,680
2003,"eastside","RaPIPOm_fdp",3.12713256745467,905814.343143291,0.257770306835342,21628147308.6718,42,1435
2003,"eastside","RaPIPOm_fpd",4.37469271677548,604181.285943824,2.03177130245928,40164292078.961,10,580
2003,"eastside","RaPIPOm_fpl",3.51777700776866,1018969.55146041,0.238419267396669,19764499685.0042,47,1435
2003,"eastside","RaPIPOxe_fpd",2.8894793133382,836975.008183919,0.387969679432471,33079565647.4634,30,1435
2003,"eastside","RaPIPOxe_fxp",12.3104616660513,3565884.24292523,1.6815871624997,170464255375.944,79,1435
2003,"eastside","RaREFI_fcw",0.961277278164413,278446.380994908,0.113143396599033,9472697120.37227,13,1435
2003,"eastside","RaREFI_frf",0.672491231194775,81750.9581666263,0.110079075329471,1627589280.14763,4,680
2003,"eastside","RaREFI_frm",0.801525103183092,113267.561682976,0.323797384181128,6475790607.09235,3,716
2003,"eastside","RaSAWD_fal",1.12472171769071,228591.638045753,0.292073083597499,12055138641.6358,7,1050
2003,"eastside","RaSAWD_fsw",0,0,0,0,0,36
2003,"eastside","RaSPFI_fcd",4.97704631807316,1797220.51082066,0.485796591529258,63849838781.5913,59,1666
2003,"eastside","RaSPFI_fmz",0.759888920485023,220111.641743177,0.0797440615436707,6683809501.24156,11,1435
2003,"eastside","RaSSHE_fss",0.341783397843907,57453.3002269295,0.135887717478293,3837926363.66425,1,755
2003,"eastside","RaTAOAco_ftm",1.85996031780126,575497.057726627,0.283273451971027,26999885086.027,16,1471
2003,"westside","Na0210350_fvg",0.469836048368278,78978.7675897143,0.190019081716843,5366003808.51465,1,755
2003,"westside","Na0710411_fmt",1.9516958365283,428956.930557031,0.466720012641111,22696294617.5471,10,950
2003,"westside","Na0710412_fmc",1.7757457428499,641225.029283604,0.217549623366693,28570272717.4933,22,1666
2003,"westside","RaABAMlw_fsi",3.49247222141925,1848217.67863642,0.165376882862809,45854921548.4443,91,2421
2003,"westside","RaABAMlw_fsw",1.18298864157084,167174.101468881,0.38527233871574,7710397243.70775,5,716
2003,"westside","RaABAMlw_fwc",0.688787330401443,220572.449801488,0.12850500637418,13206422274.1602,5,1596
2003,"westside","RaABAMup_fst",7.16843193792194,1575526.52593026,1.50607014327856,72553527710.0371,42,950
2003,"westside","RaABLA_faf",0.925638908149512,203443.188950113,0.339017570019119,16369256619.0053,5,950
2003,"westside","RaDFHEdy_fdg",3.28111450444627,651854.674311026,0.938136277722242,37018766765.238,16,916
2003,"westside","RaDFHEdy_fwi",10.0896816509875,5126388.63372107,0.886861767411404,230718129103.821,133,2387
2003,"westside","RaDFHEwt_fdm",4.30057071629874,84939.2987947221,15.0722690138145,5906507831.51801,1,36
2003,"westside","RaDFHEwt_fhc",0.787176849269039,132323.302237744,0.306006783955914,8632050735.35794,2,755
2003,"westside","RaDFHEwt_fwm",4.0434564749352,2059937.65161595,0.438854003608593,113627377987.016,48,2385
2003,"westside","RaDFHEwt_fwn",6.49352118151076,3170991.54632062,0.698529725920246,167260814063.63,69,2351
2003,"westside","RaDFHEwt_fww",1.90996300698459,817027.162523213,0.252719992705684,46148456036.913,18,2015
2003,"westside","RaDFWV_fwx",3.59268909143551,1040668.80417723,0.720809416406238,60918909278.1429,22,1435
2003,"westside","RaSAWD_fal",3.49200593868809,354191.359845169,2.59716869777619,27198693906.7921,7,406
2003,"westside","RaSSHE_fss",4.22377472886968,2062602.64414696,0.464445172104162,111345526129,41,2351
2004,"eastside","Na0210290_fwo",1.63753930356219,257205.17681863,0.764593529061312,18890253255.5739,5,758
2004,"eastside","Na0710270_fdd",5.14300591681989,1418169.37741567,0.923903117588508,70148390196.2641,35,1476
2004,"eastside","Na0710412_fmc",0.419913895448579,49834.9973527783,0.0686391528522699,968855420.461726,2,718
2004,"eastside","Na0710412_fmh",2.9576061457477,1537802.69655047,0.284477611735437,77515395901.0383,51,2464
2004,"eastside","Na0710412_fmi",0.242024841886247,28723.2870487008,0.0398653757310001,561132646.895255,2,718
2004,"eastside","Na1010471_frn",2.28062500752831,465269.722588807,0.304431970256215,12725514823.4122,18,920
2004,"eastside","R1RFWF_fcw",2.07934915159774,246775.256995668,0.24129840476657,3389614159.55161,13,718
2004,"eastside","RaABAMlw_fsi",1.24428434492326,468147.412772817,0.154622746597464,21969874362.3758,17,1875
2004,"eastside","RaABLA_faf",0.431604809536103,26025.5947681444,0.150008679977502,545391469.596034,1,331
2004,"eastside","RaDFHEdy_fwi",1.03011548670405,284051.440358567,0.172499141826829,13101312032.1619,9,1476
2004,"eastside","RaDFHEdy_fwx",0.525397653735403,62353.7133847147,0.0880638016049479,1240224570.47941,3,718
2004,"eastside","RaDFHEwt_fhc",0.3679112666026,57787.1213070973,0.147433436672335,3633538277.9708,1,758
2004,"eastside","RaDFHEwt_fwm",1.40502100884153,387430.580790931,0.278469359484828,21216453452.0921,10,1476
2004,"eastside","RaDFHEwt_fwn",1.91184149255197,300289.298749248,0.798528813539304,19718360506.3505,4,758
2004,"eastside","RaMCONdy_fdd",10.1930078752281,5299838.52617511,0.731146384903638,204517288342.694,163,2464
2004,"eastside","RaMCONdy_fdg",3.82512544552079,1118115.9040594,0.281040311743043,23908399884.0286,51,1511
2004,"eastside","RaMCONdy_fmd",5.51881581693044,2778101.91088464,0.509803493355722,130701130218.997,75,2429
2004,"eastside","RaMCONdy_fmx",1.59105223433796,438728.166582021,0.12494103949233,9483097203.90723,24,1476
2004,"eastside","RaMCONms_fcm",3.78851930870574,1969834.69798287,0.228309890329179,61945759819.4564,88,2464
2004,"eastside","RaMCONms_fmm",4.31131941960242,2068385.33983463,0.337179174367991,77495261666.0108,79,2396
2004,"eastside","RaMCONsw_fdm",0.369515794790708,43853.7968254963,0.0619681270995924,872711942.642509,2,718
2004,"eastside","RaMCONsw_fiw",4.17771161307474,1151992.19545131,0.614464537148907,46310650137.2213,36,1476
2004,"eastside","RaMCONsw_fvw",0.408002866109619,48421.4072763132,0.0770219134617548,1084750422.25029,3,718
2004,"eastside","RaMEVG_ftd",1.66399822967771,458842.819076899,0.22640426298071,17181908287.0685,19,1476
2004,"eastside","RaMEVG_fuc",0.432189736788485,51291.8829841143,0.0698271278184008,983863414.743001,3,718
2004,"eastside","RaOAPI_fop",0.208550350590521,24750.5650140418,0.0450275246492937,634137548.150949,1,718
2004,"eastside","RaPICOpu_fld",0.967693012811493,266838.619224639,0.152222899075028,11555922497.3149,10,1476
2004,"eastside","RaPICOpu_flp",0.302783152561653,35934.0278326741,0.0617147476445729,871293191.073164,2,718
2004,"eastside","RaPICOpu_flw",0.572375892711718,89901.9903652943,0.216591588762341,5327259883.21166,1,758
2004,"eastside","RaPIJEsp_fjp",0.44892552590335,131224.655870711,0.101101224826597,8684393728.69601,4,1511
2004,"eastside","RaPIPOm_fdp",3.81976360301775,1053289.04115208,0.418792467407364,32043323942.0527,46,1476
2004,"eastside","RaPIPOm_fpd",1.9500849251881,586543.117831524,0.420624050706717,38444292270.9239,12,1347
2004,"eastside","RaPIPOm_fpl",4.00620376153221,1104699.38906963,0.430907716084771,32710171719.5933,50,1476
2004,"eastside","RaPIPOxe_fpd",2.32315389813045,640603.13572216,0.296373858461386,22728241578.8725,24,1476
2004,"eastside","RaPIPOxe_fxp",10.6565046145652,2938501.09431915,1.77046790268876,151630345192.385,62,1476
2004,"eastside","RaREFI_fcw",1.39303626513028,165324.270850649,0.234383362471578,3296825210.50499,11,718
2004,"eastside","RaREFI_frf",0.298773211064112,35458.1316404291,0.0484290237063541,681851928.817993,2,718
2004,"eastside","RaREFI_frm",0.51052513032149,60588.6558979417,0.0704186525208203,991517907.400421,4,718
2004,"eastside","RaSAWD_fal",2.30564050866464,416625.762557558,0.952519041458378,31291118645.7705,6,791
2004,"eastside","RaSAWD_fsw",0.169113088879519,20070.18683587,0.0274964749565214,387288112.191129,1,718
2004,"eastside","RaSPFI_fcd",4.21244586411411,1528613.80659832,0.508042344259532,67281029359.128,50,1706
2004,"eastside","RaSPFI_fmz",0.82630060731555,227850.062159654,0.0949105235927041,7204395336.51406,10,1476
2004,"eastside","RaTAOAco_ftm",1.94769462164623,569327.297556667,0.319885444810882,27551298969.5747,19,1511
2004,"eastside","RaTAOAco_fto",0.345483231398455,54264.3925714706,0.144422558713406,3561021505.7915,1,758
2004,"westside","Na0210350_fvg",0.757094269032017,118915.353610843,0.287124933644045,7071648607.09478,2,758
2004,"westside","Na0710411_fmt",2.33338531685446,531172.163653111,0.536506278615106,27723079041.6489,12,953
2004,"westside","Na0710412_fmc",1.59616962968647,579218.58519238,0.233430159614854,31059243862.2621,17,1706
2004,"westside","RaABAMlw_fsi",3.27530274371158,1702988.54651098,0.20577744800618,55343958992.6597,71,2464
2004,"westside","RaABAMlw_fsw",0.520539473521376,61777.148996802,0.0854529513901635,1203325560.52575,4,718
2004,"westside","RaABAMlw_fwc",0.719390006391428,205759.666054247,0.211046170608299,17258323517.9114,3,1340
2004,"westside","RaABAMup_fst",7.62317961514775,1735341.6861099,1.40381011186423,72900854442.1065,63,953
2004,"westside","RaABLA_faf",1.07244697671602,218789.632535269,0.27121193032516,11406749859.8645,6,920
2004,"westside","RaDFHEdy_fdg",1.82251752329709,371811.3322789,0.410088258687598,17028266511.1587,11,920
2004,"westside","RaDFHEdy_fwi",11.6097248788215,6036458.31968856,0.966828192412635,260838605499.413,143,2464
2004,"westside","RaDFHEwt_fhc",0.345483231398455,54264.3925714706,0.144422558713406,3561021505.7915,1,758
2004,"westside","RaDFHEwt_fwm",3.15442690560223,1513358.14680353,0.323022256644787,74349689944.6711,39,2396
2004,"westside","RaDFHEwt_fwn",7.33381472565019,3518448.38835835,0.736987218404573,170173386425.135,74,2396
2004,"westside","RaDFHEwt_fww",1.37193593179097,658195.761512491,0.144037919852305,33287979564.8391,16,2396
2004,"westside","RaDFWV_fwx",6.71531722186952,1054762.07483196,2.43553375597615,61274651242.3626,21,758
2004,"westside","RaMCONsw_fiw",3.46723672681226,57421.3130228021,16.7243385790724,4542129642.77757,1,35
2004,"westside","RaSAWD_fal",0.652505073018839,225975.052879467,0.165018570459504,19781842087.5108,5,1671
2004,"westside","RaSSHE_fss",4.9660684851528,2382505.73701451,0.576401982840917,133865532295.939,44,2396
2005,"eastside","Na0210290_fwo",0.97611530921251,156196.019132334,0.317263403362172,8101524237.53358,3,769
2005,"eastside","Na0710270_fdd",6.84822582592381,1905690.91144432,1.38503276485813,107200283626.989,38,1464
2005,"eastside","Na0710412_fmc",0.178823321713337,21147.132343132,0.031015306680553,433757761.731223,1,695
2005,"eastside","Na0710412_fmh",2.65260136892527,1368274.75539659,0.210729591066779,55990785860.321,55,2450
2005,"eastside","Na0710412_fmi",0.372796132335589,51298.7515659059,0.154489915485714,2924986608.09803,2,736
2005,"eastside","Na1010471_frn",3.54577295331443,773688.949737943,0.602224935740935,28643842364.3348,24,945
2005,"eastside","R1RFWF_fcw",1.82526682089573,251166.525253359,0.493283979875628,9460586204.2547,8,736
2005,"eastside","RaABAMlw_fsi",2.07000892623661,419997.603714878,0.428488647448232,17537324685.1549,13,1071
2005,"eastside","RaDFHEdy_fwi",1.58023931461864,650799.597106121,0.167531221377094,28339817941.954,17,2033
2005,"eastside","RaDFHEdy_fwx",0.870619463204227,102956.956802314,0.160169604318851,2251133040.64663,3,695
2005,"eastside","RaDFHEwt_fhc",0.336323477231133,53817.8100358123,0.130402516031174,3336198434.50942,1,769
2005,"eastside","RaDFHEwt_fwm",0.777030849729501,216228.358392608,0.15008619454844,11641005050.6101,5,1464
2005,"eastside","RaDFHEwt_fwn",0.972319410127232,155588.606954128,0.384157210990975,9851031825.37247,2,769
2005,"eastside","RaDFHEwt_fww",0.659116473992224,105470.499653553,0.247110449837058,6314777897.98655,2,769
2005,"eastside","RaMCONdy_fdd",10.2355035805008,5063862.68634376,0.819709383749417,207486420116.526,160,2414
2005,"eastside","RaMCONdy_fdg",3.26261996229512,971031.962927549,0.316625886272861,27928986443.13,48,1505
2005,"eastside","RaMCONdy_fmd",5.27123604130606,2505876.20683906,0.516454308610293,117989928704.178,74,2373
2005,"eastside","RaMCONdy_fmx",1.66214441944874,462533.449417036,0.148884496634954,11495807413.0145,26,1464
2005,"eastside","RaMCONms_fcm",5.20386210280755,2684275.6055432,0.371177340718813,99121337943.4815,104,2450
2005,"eastside","RaMCONms_fmm",3.3431848601312,1659809.3455681,0.238803983992038,58879436298.1266,66,2409
2005,"eastside","RaMCONsw_fdm",0.178823321713337,21147.132343132,0.031015306680553,433757761.731223,1,695
2005,"eastside","RaMCONsw_fiw",3.37544223293922,1004610.50783672,0.49869396555264,44197340230.646,38,1505
2005,"eastside","RaMCONsw_fvw",0.686899005045646,191146.907866324,0.126950917935382,9836281757.3564,4,1464
2005,"eastside","RaMEVG_ftd",1.54582600500958,460073.95201891,0.19329859422635,17095286101.4639,14,1505
2005,"eastside","RaMEVG_fuc",1.36475658196559,187797.841162057,0.367651682076133,7045301304.65096,6,736
2005,"eastside","RaOAPI_fop",0.34939309915386,41318.2242494529,0.0722596729851476,1010381882.84017,2,695
2005,"eastside","RaPICOpu_fld",1.04037467633972,289510.395187645,0.172943846910341,13457288179.4971,12,1464
2005,"eastside","RaPICOpu_flw",0.223481396924155,26428.2680340718,0.0404890760905696,566218759.941073,2,695
2005,"eastside","RaPIJEsp_fjp",0.458834043038797,127682.101599261,0.0897697937764056,6962946836.42262,3,1464
2005,"eastside","RaPIPOm_fdp",4.050085139205,1127037.95647941,0.503240638287824,39734836316.535,43,1464
2005,"eastside","RaPIPOm_fpd",1.06895126937195,381754.251931647,0.169562200151376,21788734841.6407,10,1678
2005,"eastside","RaPIPOm_fpl",3.7046327719714,1030907.15511449,0.378831717760096,29334660677.7504,45,1464
2005,"eastside","RaPIPOxe_fpd",1.7854613819114,496849.492807779,0.252052863538376,19616293641.4524,23,1464
2005,"eastside","RaPIPOxe_fxp",10.9346460715142,3042840.02426773,1.52769308165706,136243514927.814,76,1464
2005,"eastside","RaREFI_fcw",0.575211405951104,68022.8485321767,0.0961101965464225,1343463276.99755,5,695
2005,"eastside","RaREFI_frf",0.104638152815005,12374.2073713797,0.0187786618562235,262603975.784272,1,695
2005,"eastside","RaREFI_frm",0.376016141504726,104635.939531865,0.0720174512824556,5573725531.56749,3,1464
2005,"eastside","RaSAWD_fal",1.26074884227805,481937.338738753,0.15172772911705,22177598179.0216,11,1881
2005,"eastside","RaSAWD_fsw",0.111325434203443,13165.0260586858,0.0298063881425605,417744043.33014,1,695
2005,"eastside","RaSPFI_fcd",3.60589425917518,1282997.87209691,0.427368854790215,54319165672.501,49,1681
2005,"eastside","RaSPFI_fmz",0.924319145181525,257215.027515364,0.144853456616318,11214218505.474,10,1464
2005,"eastside","RaTAOAco_ftm",2.57928000182987,767654.017955184,0.419749048994151,37283899317.6029,20,1505
2005,"westside","Na0210290_fdw",0.359650967579332,57550.6283763793,0.143008737559011,3660055253.48678,1,769
2005,"westside","Na0210350_fvg",0.362279733281557,57971.2782053942,0.151222712845038,3871021503.80023,1,769
2005,"westside","Na0710411_fmt",1.91313139530137,417445.967192515,0.616522248052736,29255411738.8866,12,945
2005,"westside","Na0710412_fmc",4.46775891951933,992936.034185382,1.02122145395846,51659249576.652,30,1112
2005,"westside","RaABAMlw_fsi",3.58193009210007,1772106.4719309,0.241140114820779,58955003145.5816,79,2414
2005,"westside","RaABAMlw_fsw",0.248089930103972,34138.507850586,0.141099575060803,2671619777.0131,2,736
2005,"westside","RaABAMlw_fwc",1.05313629593146,207585.491773526,0.294623099795733,11406132585.6841,5,909
2005,"westside","RaABAMup_fsi",0.309753971763794,49566.2109212966,0.142154107031363,3638275883.46694,1,769
2005,"westside","RaABAMup_fst",9.22798364927517,2013549.39298436,2.09928979685743,100467770811.549,57,945
2005,"westside","RaABLA_faf",1.62694697324367,355000.422074853,0.661771337740891,32128372632.7707,5,945
2005,"westside","RaDFHEdy_fdg",3.13123934442077,617203.928573459,0.823612996170354,32147734793.2924,15,909
2005,"westside","RaDFHEdy_fwi",10.1358138434359,5014542.67626665,0.923307238346027,226102721280.638,125,2414
2005,"westside","RaDFHEwt_fdm",0.435812051828041,51537.8813481247,0.084176043538799,1178779624.61182,3,695
2005,"westside","RaDFHEwt_fhc",0.6126684425479,98037.9785777489,0.241307169205701,6190976571.88568,1,769
2005,"westside","RaDFHEwt_fwm",3.59355894750144,1784113.94357615,0.401971712124912,99542354687.1531,43,2409
2005,"westside","RaDFHEwt_fwn",7.66560228936186,3644126.39416609,0.756101176879382,171397021698.611,74,2373
2005,"westside","RaDFHEwt_fww",0.72952735172217,203009.3164516,0.115652393149746,8996329392.75926,7,1464
2005,"westside","RaDFWV_fwx",4.97127171275891,1383381.26722726,0.946264163018408,74260429753.9843,28,1464
2005,"westside","RaSAWD_fal",1.16598453133083,229829.199954178,0.305310924964479,11841136388.5078,6,909
2005,"westside","RaSSHE_fss",3.36972449530515,1601922.65537321,0.371851021807419,84073661647.8499,33,2373
2006,"eastside","Na0210290_fwo",0.898069630136396,134581.369547544,0.389393115201343,8765371731.19014,2,748
2006,"eastside","Na0710270_fdd",5.51042794029844,1490417.7107943,1.07277995551548,78260296601.81,33,1449
2006,"eastside","Na0710412_fmc",0.204130814935705,24621.4323366691,0.0343237555830899,499354388.644333,1,701
2006,"eastside","Na0710412_fmh",2.6151662677788,1343471.94670221,0.263127238713208,69542083656.7379,43,2449
2006,"eastside","Na0710412_fmi",0.378842973715568,56771.9968866578,0.168211638871091,3775789614.43371,1,748
2006,"eastside","Na1010471_frn",3.14185666252462,632022.353678666,0.604131734644007,24534324122.6249,24,929
2006,"eastside","R1RFWF_fcw",1.65654917531239,199806.253872868,0.239502790349971,3511416051.91329,8,701
2006,"eastside","RaABAMlw_fsi",1.29985444298184,486221.724043077,0.146859499730001,20491814052.8388,15,1836
2006,"eastside","RaABAMlw_fsw",0.189076983857457,22805.7001875691,0.0294575500557743,428419336.272789,1,701
2006,"eastside","RaABLA_faf",0.555173059835566,34141.6512284352,0.205546353673778,777185344.363046,1,316
