"YEAR","STATE","ew","BpS_Code","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2002,"Oregon","eastside","RaMCONdy_fmd","A",0.532555294729716,145040.322607168,0.000106761175387087,5489904982.21708,8,1454
2002,"Oregon","eastside","RaMCONdy_fmd","B",2.0446880472263,556866.520595265,0.00152214897357699,24760082948.6163,20,1454
2002,"Oregon","eastside","RaMCONdy_fmd","E",0.87943931870221,104476.537160906,9.9090032377632e-05,2008165358.1418,5,714
2002,"Oregon","eastside","RaMCONdy_fmx","A",0.324054746121397,38497.3891948356,1.53790174394881e-05,638214850.343959,5,714
2002,"Oregon","eastside","RaMCONdy_fmx","B",2.10115584249823,572245.406739499,0.00157900644371976,23288909088.946,24,1454
2002,"Oregon","eastside","RaMCONdy_fmx","E",0.846603371747619,100575.658545111,8.88966901721401e-05,1845856768.76317,5,714
2002,"Oregon","eastside","RaMCONms_fcm","A",1.19563443704897,325628.54258699,0.000518324861713751,8341285995.30005,23,1454
2002,"Oregon","eastside","RaMCONms_fcm","B",3.58230606557548,1044298.18672019,0.00432906077854235,31307584033.4314,55,1489
2002,"Oregon","eastside","RaMCONms_fcm","C",0.502806600580399,59732.9359435596,2.99663314607555e-05,819652334.9293,4,714
2002,"Oregon","eastside","RaMCONms_fcm","E",1.92682216795106,228904.602684203,0.00041831597048344,3623422382.54367,15,714
2002,"Oregon","eastside","RaMCONms_fmm","A",0.83252670372965,226736.909543476,0.000263763307793324,13312543094.0012,7,1454
2002,"Oregon","eastside","RaMCONms_fmm","B",1.48129901992385,431821.807567513,0.000750692715292663,14304964801.9594,24,1489
2002,"Oregon","eastside","RaMCONms_fmm","E",0.651085675242975,189801.646651457,0.000155951037767695,12149940710.3663,5,1489
2002,"Oregon","eastside","RaMCONsw_fdm","B",0.518873528777317,79672.4508029421,0.00030691706590322,5091765867.46661,1,740
2002,"Oregon","eastside","RaMCONsw_fdm","E",0.446695132700848,121656.48674447,8.00559541097899e-05,6538898898.32183,4,1454
2002,"Oregon","eastside","RaMCONsw_fiw","A",0.175017345167236,47665.6085407794,1.19655338282659e-05,748079409.768531,6,1454
2002,"Oregon","eastside","RaMCONsw_fiw","B",1.08654207841783,295917.466485742,0.00044029417833614,15799920159.4714,8,1454
2002,"Oregon","eastside","RaMCONsw_fiw","E",2.61948485144508,713411.230116505,0.00248062976250024,28571798842.2208,33,1454
2002,"Oregon","eastside","RaMCONsw_fvw","A",0.0133979165988541,1591.65948309491,4.32421454622907e-08,3302785.5201639,1,714
2002,"Oregon","eastside","RaMCONsw_fvw","E",0.235520052776702,27979.5535891836,1.02759023557865e-05,708243737.388347,2,714
2002,"Oregon","eastside","RaMEVG_ftd","A",0.056637468631596,6728.47628068384,5.49872694869835e-07,27485228.1478029,1,714
2002,"Oregon","eastside","RaMEVG_ftd","B",1.17415704532444,342285.123300896,0.000476752516833973,16190338871.5607,7,1489
2002,"Oregon","eastside","RaMEVG_ftd","E",0.640364158272624,174401.841500923,0.000154114091261012,5589864778.17833,8,1454
2002,"Oregon","eastside","RaMEVG_fuc","A",3.32405228828423,63714.4752935706,0.051882646151845,5756354115.71952,1,35
2002,"Oregon","eastside","RaMEVG_fuc","B",0.20230477251894,24033.6105452895,7.60211753001578e-06,482695323.702717,2,714
2002,"Oregon","eastside","RaMEVG_fuc","D",0.153856336073029,18277.9833370376,5.26650084762094e-06,384242743.48498,1,714
2002,"Oregon","eastside","RaMEVG_fuc","E",0.253910649984681,30164.3386809464,1.05211217493142e-05,464520349.305966,2,714
2002,"Oregon","eastside","RaOAPI_fop","B",0.524634469891311,80557.036876479,0.000308850996917574,6181286768.80718,1,740
2002,"Oregon","eastside","RaOAPI_fop","E",0.421067995978392,64654.5204827347,0.000192107124976509,4157927965.5263,1,740
2002,"Oregon","eastside","RaPICOpu_fld","A",0.486800157043412,132579.006389619,9.39647505481598e-05,8481967593.70762,3,1454
2002,"Oregon","eastside","RaPICOpu_fld","B",0.504716210143853,137458.406044925,9.67649129943029e-05,5699973338.95266,6,1454
2002,"Oregon","eastside","RaPICOpu_flp","A",0.0544776809961381,6471.89560666011,1.57014560190513e-06,179613938.756664,1,714
2002,"Oregon","eastside","RaPICOpu_flp","B",0.106875462928625,12696.7012240585,3.60177512276142e-06,339815567.12192,2,714
2002,"Oregon","eastside","RaPICOpu_flp","E",0.0544776809961381,6471.89560666011,1.57014560190513e-06,179613938.756664,1,714
2002,"Oregon","eastside","RaPICOpu_flw","A",0.0110157652105095,1308.66221113467,3.32185149242069e-08,2820353.32659663,1,714
2002,"Oregon","eastside","RaPICOpu_flw","B",0.273272650670494,74425.2358491345,3.05798649168175e-05,3106141181.68012,3,1454
2002,"Oregon","eastside","RaPIJEsp_fjp","E",0.246135407885904,29240.6474690654,1.06440311225293e-05,581701810.492852,2,714
2002,"Oregon","eastside","RaPIPOm_fdp","A",0.177018542063569,21029.6309191246,6.11855151989074e-06,391368774.042859,4,714
2002,"Oregon","eastside","RaPIPOm_fdp","B",2.05719102881257,560271.681525538,0.00151023675836056,16160198353.7361,29,1454
2002,"Oregon","eastside","RaPIPOm_fdp","E",1.02594101629384,279412.893744123,0.000384376829697966,6939479826.86543,17,1454
2002,"Oregon","eastside","RaPIPOm_fpl","A",1.14402521953166,135909.085276963,0.000156448037043972,2265306986.53836,12,714
2002,"Oregon","eastside","RaPIPOm_fpl","B",2.53474364468615,690332.139385327,0.00231078042111316,16071873177.5848,31,1454
2002,"Oregon","eastside","RaPIPOm_fpl","E",1.82401798252282,216691.565274141,0.000380548034448796,3530514655.50905,13,714
2002,"Oregon","eastside","RaPIPOxe_fpd","A",0.474485911571401,56368.4655875634,3.0275996005574e-05,1047991261.29246,5,714
2002,"Oregon","eastside","RaPIPOxe_fpd","B",2.21972831838211,604538.372981165,0.00177957538556459,27759780477.1886,24,1454
2002,"Oregon","eastside","RaPIPOxe_fpd","E",0.943578056022664,256981.513478389,0.000323927641080086,15081223460.2478,5,1454
2002,"Oregon","eastside","RaPIPOxe_fxp","A",2.24258867725624,610764.343990811,0.00171095797732884,31804474902.9252,17,1454
2002,"Oregon","eastside","RaPIPOxe_fxp","B",6.75131333484591,1838706.09080152,0.0151228549849928,96172656876.4742,53,1454
2002,"Oregon","eastside","RaPIPOxe_fxp","C",0.822424283184735,126282.330099946,0.000698717051922772,8122461085.66887,2,740
2002,"Oregon","eastside","RaPIPOxe_fxp","E",0.686731305095538,187029.837129025,0.000169806366420658,6635725720.99338,8,1454
2002,"Oregon","eastside","RaREFI_fcw","B",0.12847405282499,15262.5927323672,3.94001531987404e-06,303694328.108526,1,714
2002,"Oregon","eastside","RaREFI_fcw","E",1.34285270850902,391462.544756902,0.000624022599428545,19902857360.5937,12,1489
2002,"Oregon","eastside","RaREFI_frf","A",0.105212657215945,12499.1615199109,3.0232964065583e-06,257282445.82891,1,714
2002,"Oregon","eastside","RaREFI_frf","B",0.199951312846588,23754.0218213307,7.88186837369896e-06,502985582.490816,1,714
2002,"Oregon","eastside","RaREFI_frm","A",0.276352292903568,32830.3840697594,1.20756262518235e-05,704541064.057726,1,714
2002,"Oregon","eastside","RaREFI_frm","E",0.321198232234438,38158.0381186273,1.75571111264428e-05,889536219.93321,1,714
2002,"Oregon","eastside","RaSAWD_fsw","A",0.413654636879974,49141.769218992,2.61025297762284e-05,1154882992.85244,2,714
2002,"Oregon","eastside","RaSAWD_fsw","B",0.108966481368944,12945.1121844718,2.61694518558595e-06,196774763.11414,1,714
2002,"Oregon","eastside","RaSPFI_fcd","A",0.272259872843755,32344.2085402323,1.10414954979502e-05,576233452.423565,2,714
2002,"Oregon","eastside","RaSPFI_fcd","B",0.683781784414031,81232.6120632244,5.29698170919943e-05,1488859631.2132,5,714
2002,"Oregon","eastside","RaSPFI_fcd","C",2.33749282321628,322496.265868066,0.00100670874542563,15649265334.6626,12,749
2002,"Oregon","eastside","RaSPFI_fcd","E",0.96889606008674,133675.431337717,0.000151434518938242,6805371370.22907,6,749
2002,"Oregon","eastside","RaSPFI_fmz","C",0.745135175480497,202936.009287994,0.000212210443898995,12242582594.3156,5,1454
2002,"Oregon","eastside","RaSPFI_fmz","E",0.105212657215945,12499.1615199109,3.0232964065583e-06,257282445.82891,1,714
2002,"Oregon","eastside","RaTAOAco_ftm","A",0.395045699662572,107589.871494403,6.11387708106504e-05,5111625598.88967,4,1454
2002,"Oregon","eastside","RaTAOAco_ftm","B",0.340482778882278,40449.023535856,1.77270672693783e-05,717071556.621751,2,714
2002,"Oregon","eastside","RaTAOAco_ftm","E",1.29033875978623,376153.908245993,0.000577943584562033,15088290125.2886,17,1489
2002,"Oregon","westside","Na0210350_fvg","E",0.394659184490027,60599.4769752561,0.000182871868303007,4207725893.08553,1,740
2002,"Oregon","westside","Na0710412_fmc","B",0.570032536194966,67719.3118208363,4.49332179835624e-05,1424324803.38602,3,714
2002,"Oregon","westside","Na0710412_fmc","C",0.0186545683557591,2216.14460781355,9.31169552338248e-08,8250389.22214541,1,714
2002,"Oregon","westside","Na0710412_fmc","E",1.11912054456996,154401.413812022,0.000265289038933654,6951242608.89141,6,749
2002,"Oregon","westside","RaABAMlw_fsi","A",0.816969298389153,97055.1594036423,8.19602049167677e-05,1528128903.42508,11,714
2002,"Oregon","westside","RaABAMlw_fsi","B",1.55663218732217,214763.469113329,0.000442759132929825,6726687153.509,16,749
2002,"Oregon","westside","RaABAMlw_fsi","C",0.0282268274971798,3353.31969952798,3.41071586847125e-07,35942175.4757542,1,714
2002,"Oregon","westside","RaABAMlw_fsi","E",4.08957572526914,564225.433030111,0.00315483551883897,17922220624.2736,23,749
2002,"Oregon","westside","RaABAMlw_fsw","A",0.00702349223570547,834.384058067669,9.97548632964662e-09,629158.138446424,1,714
2002,"Oregon","westside","RaABAMlw_fsw","B",0.0908583505010797,10793.883819651,1.4959390378106e-06,80603520.3376661,2,714
2002,"Oregon","westside","RaABAMlw_fsw","E",1.19039574805443,164235.021318504,0.000297286698875938,6882121941.95828,7,749
2002,"Oregon","westside","RaABAMlw_fwc","B",0.0456043584723451,5417.75350647995,5.34964235310312e-07,41310433.7076385,1,714
2002,"Oregon","westside","RaABAMlw_fwc","C",0.0427839465835483,5082.69131259967,4.70840414840675e-07,36358732.9027148,1,714
2002,"Oregon","westside","RaDFHEdy_fwi","A",1.19415127618983,325224.606823669,0.000522572024278166,16165108679.5829,13,1454
2002,"Oregon","westside","RaDFHEdy_fwi","B",4.2254613306968,1231787.99491943,0.00602791424106018,60591606874.8942,39,1489
2002,"Oregon","westside","RaDFHEdy_fwi","C",0.345119509828542,93992.5779330842,4.74747929885013e-05,4568187181.0337,6,1454
2002,"Oregon","westside","RaDFHEdy_fwi","E",3.77707567159391,1101076.56988176,0.00483929696163418,51199921204.5342,38,1489
2002,"Oregon","westside","RaDFHEwt_fdm","E",0.117851073407858,14000.5930921062,3.45294263056018e-06,275876138.22072,1,714
2002,"Oregon","westside","RaDFHEwt_fwm","A",0.229446634428133,62489.311829066,2.17140200421763e-05,2151313177.41956,3,1454
2002,"Oregon","westside","RaDFHEwt_fwm","B",0.241923542578472,65887.3717135023,2.45387114554604e-05,2612919163.18868,2,1454
2002,"Oregon","westside","RaDFHEwt_fwm","E",0.726400235918226,211757.017774711,0.00018336709670523,16172381838.8747,5,1489
2002,"Oregon","westside","RaDFHEwt_fwn","A",0.517699397220351,140994.34993785,0.00010303266115538,9112063683.89499,5,1454
2002,"Oregon","westside","RaDFHEwt_fwn","B",4.29274943967004,1169121.34714101,0.00662261510313142,61238032391.2039,26,1454
2002,"Oregon","westside","RaDFHEwt_fwn","C",0.205869115173221,56068.0236870626,1.90483647342618e-05,2783987503.07806,3,1454
2002,"Oregon","westside","RaDFHEwt_fwn","E",2.84245404232949,774136.423720573,0.00293597025888411,33360645556.4712,18,1454
2002,"Oregon","westside","RaDFHEwt_fww","A",0.446749234718376,121671.221315985,7.99173963831471e-05,7748818418.30267,3,1454
2002,"Oregon","westside","RaDFHEwt_fww","B",0.595903224232085,162292.998944154,0.000139639338561632,8809886830.90435,5,1454
2002,"Oregon","westside","RaDFHEwt_fww","E",0.527625454583661,62681.391701018,4.04020479962707e-05,1414628890.00476,3,714
2002,"Oregon","westside","RaDFWV_fwx","A",1.56272284890584,239954.348011301,0.00253596060094537,14911758115.0689,4,740
2002,"Oregon","westside","RaDFWV_fwx","B",2.19795041760601,337492.83168611,0.00520021793414632,23522306973.6648,7,740
2002,"Oregon","westside","RaDFWV_fwx","C",0.0361777411464675,5555.05174535608,1.5187860982604e-06,30694134.2607822,1,740
2002,"Oregon","westside","RaDFWV_fwx","E",2.00978362513687,547360.374115516,0.00146655469264575,28447383770.5033,14,1454
2002,"Oregon","westside","RaMCONsw_fiw","B",0.254740153653646,35145.6686856988,1.78312699818802e-05,1000978639.97791,2,749
2002,"Oregon","westside","RaMCONsw_fiw","E",3.58602924313918,68735.9739855201,0.0699082948065559,5239076799.07244,1,35
2002,"Oregon","westside","RaSSHE_fss","A",0.33121306558222,90205.1868776094,4.17479045584727e-05,4479831384.82384,4,1454
2002,"Oregon","westside","RaSSHE_fss","B",1.28900518272233,351057.870224056,0.000612790047476254,18747392111.7311,8,1454
2002,"Oregon","westside","RaSSHE_fss","E",0.604273332210033,164572.580376152,0.000141164178036713,8035279485.51713,5,1454
2002,"Washington","eastside","Na0710412_fmh","A",0.109787354601649,6612.04722521864,2.87360631621425e-06,20803527.8491846,2,323
2002,"Washington","eastside","Na0710412_fmh","B",0.97592427051802,199932.102884389,0.000319607344399898,6199616460.97022,10,915
2002,"Washington","eastside","Na0710412_fmh","C",0.545687075539325,78927.3144712828,0.00019722870528982,4997154439.96613,1,592
2002,"Washington","eastside","Na0710412_fmh","E",2.22502664929005,500943.077412732,0.00160190733722963,31386148884.0113,12,949
2002,"Washington","eastside","Na1010471_frn","A",0.5607207832794,114871.705437274,0.000115321265305717,6158675444.83832,3,915
2002,"Washington","eastside","Na1010471_frn","B",1.99989731346627,409707.686869919,0.00130923917360588,15859230752.232,18,915
2002,"Washington","eastside","Na1010471_frn","E",0.609819458802685,36726.9534373139,9.29032021186762e-05,802558301.218708,2,323
2002,"Washington","eastside","RaABAMlw_fsi","A",0.249488008138745,15025.6511592305,1.41479489457383e-05,86232862.642975,3,323
2002,"Washington","eastside","RaABAMlw_fsi","B",0.669625322070158,137182.364278183,0.000155980367532071,5233889625.16612,6,915
2002,"Washington","eastside","RaABAMlw_fsi","C",0.199928926640084,12040.9086221999,1.23386314004817e-05,150781961.509784,1,323
2002,"Washington","eastside","RaABAMlw_fsi","E",0.670580506488548,40386.3449784472,0.000102039013959611,619369575.701974,3,323
2002,"Washington","eastside","RaMCONdy_fdd","A",1.03139244746054,211295.555556177,0.000356857019801172,8804521353.41819,10,915
2002,"Washington","eastside","RaMCONdy_fdd","B",13.6361662875353,2793564.50444769,0.0587444898439104,106449043598.858,87,915
2002,"Washington","eastside","RaMCONdy_fdd","C",0.282212215231404,57815.2253769927,3.09431127671187e-05,2093520369.11307,2,915
2002,"Washington","eastside","RaMCONdy_fdd","E",1.06075453015481,217310.799889648,0.000382021417564065,8512488598.82147,7,915
2002,"Washington","eastside","RaMCONdy_fmd","A",0.335498978930722,68731.7842168021,3.85187086785465e-05,1099263060.05904,6,915
2002,"Washington","eastside","RaMCONdy_fmd","B",6.27587400636181,1285702.92330508,0.0125835549398443,63702850048.9366,37,915
2002,"Washington","eastside","RaMCONdy_fmd","E",2.30928359622737,473089.910249995,0.00169299883697469,30080652883.546,8,915
2002,"Washington","eastside","RaMCONms_fcm","A",0.0915917044607911,18763.8760842492,3.15752244181679e-06,240116574.60006,2,915
2002,"Washington","eastside","RaMCONms_fcm","B",0.770524131891752,46405.5443063052,0.000104324792095669,455026970.326946,2,323
2002,"Washington","eastside","RaMCONms_fcm","E",1.07884732075732,64974.5998483224,0.000233253147607596,376512376.615609,3,323
2002,"Washington","eastside","RaMCONms_fmm","A",0.772388522777378,46517.8290100104,0.000128942623204501,893388865.577651,4,323
2002,"Washington","eastside","RaMCONms_fmm","B",3.39350989388556,764015.698425903,0.00365526373399303,37779305238.9029,26,949
2002,"Washington","eastside","RaMCONms_fmm","C",0.0347414690876675,2092.33782082295,4.47384751978836e-07,5030742.23695816,1,323
2002,"Washington","eastside","RaMCONms_fmm","E",0.696971376983017,142784.596366763,0.000173907955190217,7272370522.36212,5,915
2002,"Washington","eastside","RaPIPOm_fpd","A",0.303465538043913,43892.7748631695,7.05653155643332e-05,3179266787.83308,1,592
2002,"Washington","eastside","RaPIPOm_fpd","B",1.8346443646037,265360.055604997,0.00205053967185084,17820321226.5333,7,592
2002,"Washington","eastside","RaPIPOm_fpd","E",1.01064819954648,146178.555148302,0.000629191953679674,9642563123.0877,3,592
2002,"Washington","eastside","RaSAWD_fal","A",6.32832617644091,509441.921324449,0.0195132310587919,44562657615.5696,5,357
2002,"Washington","eastside","RaSAWD_fal","B",5.32432018446142,428617.588425895,0.0130799096746232,31385228690.118,9,357
2002,"Washington","eastside","RaSPFI_fcd","B",0.621336428285234,139887.844755996,0.000122215786052718,10847952203.0885,3,949
2002,"Washington","eastside","RaSPFI_fcd","C",3.4569875989578,208200.346426426,0.00237479050343599,3543513494.93188,12,323
2002,"Washington","eastside","RaSPFI_fcd","E",1.55982171365629,351178.665524523,0.00078789671559992,16661622047.6076,14,949
2002,"Washington","westside","Na0710411_fmt","A",1.21920915626386,98148.5842774213,0.000668294017635941,10472539265.4343,7,357
2002,"Washington","westside","Na0710411_fmt","B",0.511003743749886,30775.6835766496,6.66328600939025e-05,630592029.056876,2,323
2002,"Washington","westside","Na0710411_fmt","E",0.829181366606682,186682.108123864,0.000237337961307257,12409724282.2384,7,949
2002,"Washington","westside","Na0710412_fmc","A",0.287689450682185,17326.3691525294,2.10542303468644e-05,131854704.460399,2,323
2002,"Washington","westside","Na0710412_fmc","C",0.991887155720405,143464.98747876,0.000553494902556003,10730453921.9557,1,592
2002,"Washington","westside","Na0710412_fmc","E",3.81751384836527,307316.901084208,0.00696201603833739,2421934352.09787,9,357
2002,"Washington","westside","RaABAMlw_fsi","A",0.938661505368591,192298.290281637,0.000291668479893241,6981501297.1481,9,915
2002,"Washington","westside","RaABAMlw_fsi","B",1.98425592084235,406503.322951723,0.00129699615225909,12549401864.6684,18,915
2002,"Washington","westside","RaABAMlw_fsi","E",2.36258773425664,531913.615791398,0.00179032659056356,19530285013.8118,16,949
2002,"Washington","westside","RaABAMlw_fwc","A",0.251214279403056,15129.617478162,2.04481710733962e-05,301428309.046344,1,323
2002,"Washington","westside","RaABAMlw_fwc","B",0.160832189927746,23262.5132618108,2.77935951831556e-05,2511402714.83101,1,592
2002,"Washington","westside","RaABAMlw_fwc","E",0.246698888245806,14857.6737768095,2.23194876294072e-05,388745760.978487,1,323
2002,"Washington","westside","RaABAMup_fst","A",0.426173744872507,95948.8675504452,6.48026622875994e-05,4038624862.67841,8,949
2002,"Washington","westside","RaABAMup_fst","B",3.31754888541125,746913.817259383,0.00342796700857802,37897707367.2352,22,949
2002,"Washington","westside","RaABAMup_fst","C",0.423363526878914,86732.0987606178,6.8378462259205e-05,3864212874.58045,4,915
2002,"Washington","westside","RaABAMup_fst","E",2.97406547048107,669581.872057621,0.00285726840021331,32760390858.6232,22,949
2002,"Washington","westside","RaABLA_faf","B",0.0402080474819365,5815.6283154527,1.73709969894723e-06,156962669.676938,1,592
2002,"Washington","westside","RaABLA_faf","E",0.683459723008892,98854.5320283863,0.000320884094776887,7200726781.9663,2,592
2002,"Washington","westside","RaDFHEdy_fdg","A",0.602367783550922,87125.5223201031,0.000249939940297915,5757753591.35391,2,592
2002,"Washington","westside","RaDFHEdy_fdg","B",1.44808097910013,296660.185676803,0.000707807510860476,19492457531.5074,7,915
2002,"Washington","westside","RaDFHEdy_fdg","E",2.02784079013271,415432.309384797,0.00138557689368973,25763163758.9139,9,915
2002,"Washington","westside","RaDFHEdy_fwi","A",4.17690701136581,855699.389350821,0.0054184444221268,44231285957.225,22,915
2002,"Washington","westside","RaDFHEdy_fwi","B",5.30412489090935,1086626.16089878,0.0090744315099448,49714969384.3379,28,915
2002,"Washington","westside","RaDFHEdy_fwi","C",0.545687075539325,78927.3144712828,0.00019722870528982,4997154439.96613,1,592
2002,"Washington","westside","RaDFHEdy_fwi","D",0.0775012034355633,4667.58324751113,1.65600474252e-06,19403091.6549933,1,323
2002,"Washington","westside","RaDFHEdy_fwi","E",5.15731986900424,1056551.0437712,0.00873488183138071,50405464456.439,26,915
2002,"Washington","westside","RaDFHEwt_fwm","A",2.34121205082913,479630.912726542,0.00178884248048167,26740310034.9935,10,915
2002,"Washington","westside","RaDFHEwt_fwm","B",3.60420285523688,738372.717882031,0.00418653929322217,40175406198.2349,13,915
2002,"Washington","westside","RaDFHEwt_fwm","C",0.194753928367168,39898.1392508822,1.36990217650357e-05,759683189.706606,4,915
2002,"Washington","westside","RaDFHEwt_fwm","E",2.52312519189301,516898.432281004,0.00208309162138369,22261909803.3117,16,915
2002,"Washington","westside","RaDFHEwt_fwn","A",2.24242225512885,324340.403944941,0.00309278596408302,19396013093.47,6,592
2002,"Washington","westside","RaDFHEwt_fwn","B",3.75346358837378,768950.922723977,0.00455870214123443,43556090308.2174,15,915
2002,"Washington","westside","RaDFHEwt_fwn","C",0.0337057204668543,2029.95888092481,3.13221751014967e-07,3669959.50387956,1,323
2002,"Washington","westside","RaDFHEwt_fwn","E",1.02539974858437,210067.865125209,0.000361618248460758,10224115787.9611,6,915
2002,"Washington","westside","RaDFHEwt_fww","A",1.26930742019291,183590.615217125,0.000988609670233148,11664680524.7512,2,592
2002,"Washington","westside","RaDFHEwt_fww","B",0.491917682550896,71150.1946171369,0.000166883809748565,4663875283.00391,1,592
2002,"Washington","westside","RaDFHEwt_fww","E",0.218200590000881,13141.3368223623,1.50828669390071e-05,172974226.58234,1,323
2002,"Washington","westside","RaSAWD_fal","A",0.22509381930709,18120.4673382614,4.02931814229754e-05,1080299855.47478,2,357
2002,"Washington","westside","RaSAWD_fal","B",1.50905601267318,121481.790452654,0.00124138318534617,9548564529.72024,3,357
2002,"Washington","westside","RaSSHE_fss","A",2.3982807642433,346883.531890097,0.00355465747315488,17049775704.0712,8,592
2002,"Washington","westside","RaSSHE_fss","B",5.6599197396971,818641.828259869,0.0199612142224396,44078204919.3602,14,592
2002,"Washington","westside","RaSSHE_fss","D",0.136421768884831,19731.8286178207,1.23267940806138e-05,312322152.497883,1,592
2002,"Washington","westside","RaSSHE_fss","E",2.1951105731947,449699.926747,0.00160486377933369,25377678343.7026,8,915
2003,"Oregon","eastside","Na0210290_fwo","A",0.248568442819574,41061.7225261708,6.90812536919136e-05,3561470866.89484,1,755
2003,"Oregon","eastside","Na0710270_fdd","A",0.320797906234476,91991.0997822277,3.46080733797453e-05,4030162083.81115,8,1435
2003,"Oregon","eastside","Na0710270_fdd","B",2.34897830957724,673586.372800913,0.00178574043648335,33070821003.6771,13,1435
2003,"Oregon","eastside","Na0710270_fdd","E",1.95434448160058,560422.293044392,0.00123516790787058,23104605603.7477,12,1435
2003,"Oregon","eastside","Na0710412_fmc","E",0.228748992422914,27807.7221572088,8.95473484824099e-06,632798875.665223,2,680
