"YEAR","STATE","ew","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2003,"Oregon","westside","E",12.094601082241,3707090.46514777,0.0433207029052911,121751802056.267,128,1471
2003,"Washington","eastside","A",2.44482544750078,537340.296617703,0.00186664203736331,22281301096.4488,32,950
2003,"Washington","eastside","B",29.814639782286,6552863.4776526,0.270104623793786,205409130012.938,196,950
2003,"Washington","eastside","C",4.63697640837484,1019146.08310074,0.00676221150830875,36183442747.6167,35,950
2003,"Washington","eastside","D",0.0209001399847732,1265.72075668652,1.8827429983149e-07,4140980.24444008,1,336
2003,"Washington","eastside","E",9.20387750917543,2022890.54045514,0.0259651680684275,94354329333.9876,56,950
2003,"Washington","westside","A",8.28760271812207,1821505.46058727,0.0206484971585147,89313213925.8339,56,950
2003,"Washington","westside","B",25.6693755716406,5641789.23192928,0.204087790682234,206487577352.294,145,950
2003,"Washington","westside","C",1.53134666429068,336569.74229209,0.000736862192520073,12693275975.8492,17,950
2003,"Washington","westside","D",0.503607515211633,100051.038256669,9.45646573706057e-05,3746041781.54916,4,916
2003,"Washington","westside","E",17.9503783909607,3945255.74775037,0.099997476341009,120073075938.668,115,950
2004,"Oregon","eastside","A",7.3664419865517,2117958.4565099,0.0155834443941058,82819009328.6506,120,1511
2004,"Oregon","eastside","B",36.8064418387113,10582383.5833709,0.387946434983798,301411071444.115,401,1511
2004,"Oregon","eastside","C",2.21603870395483,637143.131183668,0.00146729646209056,24199450930.747,36,1511
2004,"Oregon","eastside","D",0.395212341787623,46903.4395390312,2.14452709786387e-05,853003759.520709,5,718
2004,"Oregon","eastside","E",22.0078265507159,6327567.96803492,0.140336117981347,201837512221.622,264,1511
2004,"Oregon","westside","A",4.01146559955851,1086919.94198801,0.0043738374577342,50042543260.9727,44,1476
2004,"Oregon","westside","B",14.4382359574818,4151201.35325312,0.0606588451007833,152426218000.626,116,1511
2004,"Oregon","westside","C",0.879372017248321,238268.771911847,0.000219490017382995,11822239639.1477,8,1476
2004,"Oregon","westside","E",12.3927602389644,3563097.5436353,0.0450991261827939,87728525941.0048,114,1511
2004,"Washington","eastside","A",4.06065871182301,924368.923656173,0.00478656903956541,52335729138.8071,37,953
2004,"Washington","eastside","B",31.1024065651314,7080156.23081509,0.284890134062549,207997924976.958,203,953
2004,"Washington","eastside","C",2.27466026725836,517803.985054708,0.00158835367235223,23233223850.8423,24,953
2004,"Washington","eastside","E",9.90163379299758,2254009.31750841,0.0291304092305162,93456922817.8398,66,953
2004,"Washington","westside","A",7.63581520356924,1738218.05324584,0.0169950401245107,95935865389.1916,59,953
2004,"Washington","westside","B",24.9458003925204,5678665.53065318,0.185789398332338,165393180113.144,146,953
2004,"Washington","westside","C",0.738303904126957,150621.190035827,0.000194113005897636,5351341350.63342,9,920
2004,"Washington","westside","D",0.344966775250159,70376.5833020247,4.4422035742563e-05,3314354451.7984,4,920
2004,"Washington","westside","E",19.1082043146907,4349794.33360043,0.109314612722443,156524005848.489,116,953
2005,"Oregon","eastside","A",8.95954422022666,2630092.74452063,0.019195817792422,112342170946.459,129,1505
2005,"Oregon","eastside","B",37.0509445467482,10876381.4357929,0.328966271158957,328742061326.826,403,1505
2005,"Oregon","eastside","C",1.84156039454425,540593.864289766,0.000849897747984391,19926987476.0865,33,1505
2005,"Oregon","eastside","D",0.271554493291764,31991.0359927226,1.24649429016953e-05,465982835.237135,3,695
2005,"Oregon","eastside","E",21.3041493263714,6253877.11631338,0.110364661258625,167926596941.6,252,1505
2005,"Oregon","westside","A",3.44413888304015,944396.044000375,0.0030581034611706,43336848585.5991,39,1464
2005,"Oregon","westside","B",14.2950891728853,4196353.00543556,0.0496244622921111,174314323635.698,118,1505
2005,"Oregon","westside","C",0.200387372594472,54946.983374492,1.1881124045482e-05,809191453.238268,6,1464
2005,"Oregon","westside","D",0.032294142850811,3804.4779659912,3.55934561601996e-07,31696164.3497121,1,695
2005,"Oregon","westside","E",13.0224604401378,3822770.20767323,0.0417354789986221,110864617020.618,130,1505
2005,"Washington","eastside","A",3.11318628903802,679298.382050353,0.00368207267442578,31315122003.3999,34,945
2005,"Washington","eastside","B",32.7155711519209,7138549.5399378,0.40149054460007,198548736408.326,215,945
2005,"Washington","eastside","C",2.81519214190355,614275.95061999,0.00300200245618561,23828492461.1551,23,945
2005,"Washington","eastside","D",0.618955564503977,52388.0218755598,0.0002723160828123,1879112730.25793,3,376
2005,"Washington","eastside","E",8.1839595749632,1785742.9597494,0.0251589623662696,76352772468.0099,60,945
2005,"Washington","westside","A",7.94799171011292,1734254.68570261,0.0235318388415525,91013815156.2748,52,945
2005,"Washington","westside","B",22.8375503648483,4983161.80675092,0.196824339150649,184589447896.06,134,945
2005,"Washington","westside","C",0.72513241180559,158224.156339843,0.000209402962395652,4371990124.77551,11,945
2005,"Washington","westside","D",0.159550698716812,3364.71017420917,0.000291266785157039,221144534.085876,1,36
2005,"Washington","westside","E",21.4059047193135,4670776.20550835,0.172596483408901,144246113937.329,126,945
2006,"Oregon","eastside","A",8.66650326611284,2457802.68485588,0.0230201850918949,95756488986.3997,116,1481
2006,"Oregon","eastside","B",42.4119905323896,12027954.1817266,0.547062533812787,351911546719.72,424,1481
2006,"Oregon","eastside","C",1.09854251136091,311544.420044072,0.000371468339464404,11590016183.6916,20,1481
2006,"Oregon","eastside","D",0.0885068510761368,23576.7535644757,3.03940078672765e-06,429858748.393306,4,1449
2006,"Oregon","eastside","E",18.8836959522507,5355377.73266901,0.111105700079516,140887237754.32,223,1481
2006,"Oregon","westside","A",3.76590120315059,1003173.46663328,0.0043110437924279,48505957983.2654,39,1449
2006,"Oregon","westside","B",13.2867005849039,3768081.23965551,0.0545370098226318,144591929988.51,111,1481
2006,"Oregon","westside","C",0.211364122745759,56303.8880466052,1.5493237062461e-05,1086823729.42036,4,1449
2006,"Oregon","westside","E",11.8335901357008,3355982.07419297,0.0435774067331489,112752730376.914,104,1481
2006,"Washington","eastside","A",3.14894243845449,711775.996668105,0.00276190288571004,29780865755.9308,40,968
2006,"Washington","eastside","B",30.1039556500144,6804593.4326313,0.244100419811177,203698834333.154,206,968
2006,"Washington","eastside","C",3.83483914068364,866813.701669831,0.00413895170668954,38938725935.4356,31,968
2006,"Washington","eastside","E",8.56918191394467,1936948.07594573,0.0201550973592853,88214597446.6222,62,968
2006,"Washington","westside","A",11.4624446569834,2590931.12352401,0.0355114326026973,112396426317.577,76,968
2006,"Washington","westside","B",20.5160355078632,4637373.31078517,0.114799803337127,186538356992.034,127,968
2006,"Washington","westside","C",0.919421713028215,207822.886235465,0.000246869242247717,14153034782.7879,15,968
2006,"Washington","westside","D",0.0942124912744497,13158.1636489504,7.01919913128281e-06,272644772.083823,1,613
2006,"Washington","westside","E",21.3869664232236,4834235.5057683,0.125089710015456,141319527569.523,134,968
2007,"Oregon","eastside","A",7.22519546220908,2121516.63388509,0.0142162292757442,74733859598.82,116,1504
2007,"Oregon","eastside","B",42.0214669413854,12338661.5023345,0.478246161606548,330443974504.764,417,1504
2007,"Oregon","eastside","C",1.87680427791923,551081.491840353,0.000977020716694621,19069776335.0058,29,1504
2007,"Oregon","eastside","D",0.256088512317581,30672.7702095743,8.90885407299963e-06,496571865.717966,3,706
2007,"Oregon","eastside","E",18.8287633814642,5528644.16169711,0.0976550613505386,138492836077.606,229,1504
2007,"Oregon","westside","A",3.76936398855798,1106789.21320811,0.00395886847513533,57307003314.7449,49,1504
2007,"Oregon","westside","B",13.4482279446542,3948770.58068391,0.050132234980465,152906702029.531,114,1504
2007,"Oregon","westside","C",0.466355791892262,129785.346416928,6.54623583974762e-05,5679763037.22449,6,1468
2007,"Oregon","westside","E",12.2837098604038,3606835.95772191,0.0415288483972844,114021281828.961,126,1504
2007,"Washington","eastside","A",3.93047938066551,872936.156391068,0.00467477452130011,38554126159.5491,44,966
2007,"Washington","eastside","B",31.750044977238,7051496.66068997,0.305809029531696,200366257465.714,213,966
2007,"Washington","eastside","C",2.55549980117013,567561.34762215,0.00205522591222437,25581639477.8151,23,966
2007,"Washington","eastside","E",8.15061836920082,1810203.99354337,0.0205574599915478,70434938845.4822,55,966
2007,"Washington","westside","A",5.95493188035824,1322555.0483184,0.0105690775523286,54209419385.0504,47,966
2007,"Washington","westside","B",25.0002580486631,5552409.02092955,0.190609565235629,194902101778.281,145,966
2007,"Washington","westside","C",0.785084792559979,155936.235044847,0.000224577876898346,4258622286.54368,12,920
2007,"Washington","westside","D",0.0806985756630131,4860.76237629195,3.90001874067605e-06,91356274.6446246,1,316
2007,"Washington","westside","E",21.9341635268211,4871447.61449285,0.147394037776002,129750472864.076,127,966
2008,"Oregon","eastside","A",7.69748834877775,2236790.34551497,0.0164401262888251,68742062312.9527,143,1499
2008,"Oregon","eastside","B",38.7368552645645,11256428.0639862,0.413557476650519,278783872781.755,407,1499
2008,"Oregon","eastside","C",2.20706207283733,641343.632206822,0.00134000011476206,24333425377.5487,24,1499
2008,"Oregon","eastside","D",0.158302778007463,19011.0926345086,5.22476924140188e-06,408021444.488716,1,681
2008,"Oregon","eastside","E",19.1542964933725,5565990.29842116,0.102087740369899,150928909934.987,218,1499
2008,"Oregon","westside","A",2.6588961428003,730213.981015726,0.00201534622150845,36589643709.0598,47,1454
2008,"Oregon","westside","B",13.6370946385924,3962762.94894566,0.0520406802353405,150009806344.165,115,1499
2008,"Oregon","westside","C",0.966917101810885,280973.5773861,0.000272695117686663,12937758493.5214,14,1499
2008,"Oregon","westside","E",15.0219705545872,4365189.94048833,0.0632604677590403,144351559769.8,132,1499
2008,"Washington","eastside","A",5.00882205007077,1077075.43343351,0.00860545909349721,49650907189.1693,44,948
2008,"Washington","eastside","B",29.5897031652256,6362841.81056184,0.302979336954421,211461143287.611,205,948
2008,"Washington","eastside","C",2.48264535656754,533857.321493165,0.002200721320424,18325608091.4867,27,948
2008,"Washington","eastside","D",0.301781915626803,18594.5326143883,2.63083213433733e-05,362036513.395803,2,328
2008,"Washington","eastside","E",8.60165989578742,1849663.7468628,0.0261584564063238,73119168080.0989,51,948
2008,"Washington","westside","A",6.88942532317349,1481472.22877684,0.0162444763343963,67955301214.8857,54,948
2008,"Washington","westside","B",27.5499169552288,5924215.00484153,0.265133408777495,202825087805.271,151,948
2008,"Washington","westside","C",0.663156811233061,129605.692934692,0.000166034292963981,3568847123.62243,9,911
2008,"Washington","westside","D",0.360900336236001,70533.4505593907,5.60949344978478e-05,4318258485.10492,3,911
2008,"Washington","westside","E",18.8606301050962,4055708.33665145,0.123213048042844,146093756702.658,110,948
2009,"Oregon","eastside","A",7.04448568973605,2013348.92556018,0.0138722641228023,74261842586.7905,114,1489
2009,"Oregon","eastside","B",37.9901297016192,10857767.3637822,0.398010881648327,310140613272.058,389,1489
2009,"Oregon","eastside","C",1.45665909152688,416320.388173435,0.000610273158938634,16099920635.6747,21,1489
2009,"Oregon","eastside","D",0.307987641285634,88024.3943957079,3.45647486065354e-05,6221770313.45347,3,1489
2009,"Oregon","eastside","E",22.8892017848318,6541847.31861498,0.147833132932037,167089954472.02,257,1489
2009,"Oregon","westside","A",2.69303200930835,769681.896059512,0.00205656947350673,37431524338.7906,40,1489
2009,"Oregon","westside","B",13.3798123314452,3824016.68030381,0.0499293508953467,153061717102.662,124,1489
2009,"Oregon","westside","C",0.497379681506213,142153.578197349,7.62881248947676e-05,3909383700.64795,13,1489
2009,"Oregon","westside","E",13.7413120687406,3927335.09696755,0.0530664939464413,121140138557.231,123,1489
2009,"Washington","eastside","A",3.77953425758799,833659.874134555,0.00385138376299111,39984923462.9922,41,946
2009,"Washington","eastside","B",31.6227090108989,6975087.88573426,0.264925757443644,253155373478.223,210,946
2009,"Washington","eastside","C",2.76754831512871,610443.991986435,0.00220689496180297,43942904038.5773,20,946
2009,"Washington","eastside","E",10.3496002966454,2282833.25209244,0.0286886044987944,135412434953.808,62,946
2009,"Washington","westside","A",6.82749735175709,1505955.5476955,0.0122251383965046,86248764517.2231,54,946
2009,"Washington","westside","B",25.0756479797172,5530988.77107526,0.169817333735086,172466732551.081,138,946
2009,"Washington","westside","C",0.879765944209303,194051.837166162,0.000253990625299943,13236034615.3517,7,946
2009,"Washington","westside","D",0.634916916310017,101427.580649346,0.000228687335364337,7551192913.45077,2,598
2009,"Washington","westside","E",18.2378582124714,4022763.00350185,0.0903507300687904,165412055585.685,124,946
2010,"Oregon","eastside","A",7.79594966697772,2245254.99234557,0.0149348765383289,81270103396.4276,126,1460
2010,"Oregon","eastside","B",35.9007485697477,10339514.5426097,0.318924984070267,302746901135.205,376,1460
2010,"Oregon","eastside","C",1.54758337182663,445708.276745685,0.000621781636367198,12814222095.4537,29,1460
2010,"Oregon","eastside","D",0.142720910002081,38757.5598141993,5.60223492541702e-06,619121299.171665,3,1426
2010,"Oregon","eastside","E",22.212134721346,6397156.02385213,0.123962534743869,188585303978.64,232,1460
2010,"Oregon","westside","A",4.53978544874629,1232832.708752,0.00483354104081676,59370745212.2814,40,1426
2010,"Oregon","westside","B",14.4447541168385,3922644.70340476,0.0486779312904505,159909150421.575,112,1426
2010,"Oregon","westside","C",0.114496488947825,31092.8827376902,3.34044205942e-06,185178479.749306,6,1426
2010,"Oregon","westside","D",0.120049083554731,14578.1360477035,2.7101126334789e-06,228238742.886966,1,681
2010,"Oregon","westside","E",14.349639773798,4132735.80728117,0.051748681948681,140000018623.464,122,1460
2010,"Washington","eastside","A",5.31041575568913,1150527.79272403,0.0119517882783856,59698072466.0737,38,949
2010,"Washington","eastside","B",30.5626357346617,6621545.92961166,0.398773129352726,200397810780.926,207,949
2010,"Washington","eastside","C",2.08130704428445,450925.447235688,0.00192310704578743,20235868280.879,21,949
2010,"Washington","eastside","E",9.00324712795731,1950597.94223842,0.0349269786942811,89779124832.9755,60,949
2010,"Washington","westside","A",7.13224883972786,1545236.92536495,0.0214027471907051,81211873931.1204,41,949
2010,"Washington","westside","B",23.2180407883421,5030303.17183166,0.232195459852034,172834353926.74,126,949
2010,"Washington","westside","C",0.716003756885454,155125.749073226,0.000237490218888508,6787708661.0555,12,949
2010,"Washington","westside","D",0.108968953391085,14538.6551475766,1.13256055692814e-05,214498319.203232,1,581
2010,"Washington","westside","E",21.9089958343918,4746692.11937659,0.209025367250473,113363830324.227,139,949
2011,"Oregon","eastside","A",8.74812535214896,2479846.53207324,0.0181636664427422,105743106962.586,125,1406
2011,"Oregon","eastside","B",38.1448336576021,10812983.3140855,0.342346610723846,332594973767.33,364,1406
2011,"Oregon","eastside","C",1.94711598651423,551952.404924737,0.000924560068853407,21497367483.1562,29,1406
2011,"Oregon","eastside","D",0.0608358133559579,7346.33807235804,6.17348086699615e-07,38723125.8249189,3,605
2011,"Oregon","eastside","E",21.3632303713247,6055872.61471938,0.11069304982669,169753219286.378,221,1406
2011,"Oregon","westside","A",3.0352777477583,807312.203069889,0.0023531419865267,44264893525.6053,33,1367
2011,"Oregon","westside","B",13.7581922919667,3900059.04915954,0.0458922049594471,138330948312.229,104,1406
2011,"Oregon","westside","C",0.336485354006659,89497.1580918727,3.69721246835952e-05,6185512724.31777,2,1367
2011,"Oregon","westside","E",12.8489229481463,3642306.86360819,0.0398653235680511,117804862515.807,109,1406
2011,"Washington","eastside","A",5.18402835658085,1141383.99932008,0.00865706036893911,55662613741.9701,63,941
2011,"Washington","eastside","B",30.1754772123556,6643830.72255156,0.28576211415945,195831796902.527,195,941
2011,"Washington","eastside","C",2.7866528983285,613546.225258089,0.00250050548728351,28751410345.6842,27,941
2011,"Washington","eastside","D",0.0676629841661194,13325.2423022072,1.77170309432428e-06,90723761.5291286,2,910
2011,"Washington","eastside","E",8.97516653433155,1976090.94103714,0.0256685206984349,105456133378.294,59,941
2011,"Washington","westside","A",9.6739387641487,1905141.77932967,0.0307986023581859,82151274109.7695,61,910
2011,"Washington","westside","B",21.9048391737352,4822858.05957109,0.151768094838818,226930490007.599,132,941
2011,"Washington","westside","C",0.451179553513844,88853.2621856196,7.07226599811446e-05,1196612936.17776,14,910
2011,"Washington","westside","D",0.944103010620289,78770.8862863291,0.000580457820892832,6933866217.89376,3,355
2011,"Washington","westside","E",21.4990615272599,4733516.70549059,0.14625037130139,150728996487.251,127,941
2012,"Oregon","eastside","A",8.25405234703107,2185588.19943876,0.0212489730315454,88125464440.8002,121,1464
2012,"Oregon","eastside","B",38.3040247694508,10851882.1454332,0.4428495364671,350971352888.575,417,1498
2012,"Oregon","eastside","C",2.08736671295153,591370.168006894,0.00136594177176967,35722169638.85,23,1498
2012,"Oregon","eastside","D",0.0653149163357336,7808.01587998167,1.65230622430503e-06,183267212.620162,1,720
2012,"Oregon","eastside","E",19.3270656560063,5475535.27281821,0.115113246281693,169434343085.469,245,1498
2012,"Oregon","westside","A",3.57424129888839,946422.348242919,0.00403981288477233,45765675294.9183,48,1464
2012,"Oregon","westside","B",14.4808646294706,4102561.99626096,0.0643982243920611,171027762787.546,123,1498
2012,"Oregon","westside","C",0.189545700222544,50189.7526503764,1.21758533732614e-05,569392905.869147,6,1464
2012,"Oregon","westside","D",0.234657800074157,38428.7444806901,5.26548555248057e-05,1049877156.10447,2,778
2012,"Oregon","westside","E",14.4052233716543,4081132.13294777,0.0638499883770425,158770739879.927,130,1498
2012,"Washington","eastside","A",5.15166337131096,1118837.19912579,0.00973305991319287,53013276541.1749,54,964
2012,"Washington","eastside","B",28.3324163474058,6153228.3974779,0.292855578699739,204187557688.329,208,964
2012,"Washington","eastside","C",2.70494747624109,532000.40829684,0.00254623774091042,17833839439.3907,25,930
2012,"Washington","eastside","D",0.0632506299833168,3854.47866957175,1.12497598536977e-06,19731496.0899918,1,331
2012,"Washington","eastside","E",9.60341200184643,2085667.05775704,0.0337489949215603,111886277434.354,62,964
2012,"Washington","westside","A",9.69151942708424,2104802.21038061,0.0343757854408533,78932186519.6029,63,964
2012,"Washington","westside","B",24.4474398673469,5309489.99876483,0.219385529208548,191696502772.274,152,964
2012,"Washington","westside","C",1.33345456616614,262259.574308438,0.000645646864467878,8454917979.52402,15,930
2012,"Washington","westside","D",0.0866194277001034,11757.4639184819,6.06416762409997e-06,149468745.004248,1,599
2012,"Washington","westside","E",19.0445100008428,4136082.79351604,0.131620516480516,151492560584.851,111,964
2013,"Oregon","eastside","A",8.47806150627359,2343802.52390905,0.0171193314704369,89824953462.8657,121,1455
2013,"Oregon","eastside","B",37.5604383649678,11153303.0160798,0.318348447870731,348085102378.489,402,1489
2013,"Oregon","eastside","C",2.40345540668663,713688.859963186,0.0013582238687672,29506273113.972,40,1489
2013,"Oregon","eastside","D",0.07540583811824,9219.57050292508,6.77142668207393e-07,37131166.7650947,2,698
2013,"Oregon","eastside","E",22.8468835282073,6784218.34397029,0.119195616004015,201051827557.699,249,1489
2013,"Oregon","westside","A",5.64125542421407,1559553.28839081,0.00760237278536221,83628279909.6381,54,1455
2013,"Oregon","westside","B",11.8204676417038,3510003.16126909,0.0324145713712902,149073870631.921,108,1489
2013,"Oregon","westside","C",0.285174097638649,84680.4047491507,2.39425469826913e-05,3761035468.26749,5,1489
2013,"Oregon","westside","E",11.9073903469317,3535814.23570233,0.0325227023821772,118217016284.866,125,1489
2013,"Washington","eastside","A",3.51025899379554,728390.309656121,0.00551769141025499,33659968525.4613,50,968
2013,"Washington","eastside","B",27.1441864862816,5632508.15254737,0.32853870302687,225722244418.587,187,968
2013,"Washington","eastside","C",5.88806792803765,1221793.49984152,0.0156120967416246,27153259492.8454,36,968
2013,"Washington","eastside","E",11.1876352119222,2321471.17655283,0.0563248490210892,118835496621.745,67,968
2013,"Washington","westside","A",6.55066727801458,1359285.04863057,0.0193230494135634,58368445807.3844,51,968
2013,"Washington","westside","B",25.2004907536301,5229184.88235971,0.284095338326944,230098082264.76,150,968
2013,"Washington","westside","C",0.87373473884526,163718.373398489,0.000337335385819162,3112314702.59679,11,938
2013,"Washington","westside","D",0.700242999847182,131209.896804804,0.000226442286740093,4847367539.3695,6,938
2013,"Washington","westside","E",19.0973748611265,3962768.22117734,0.161742762855209,132009298724.586,132,968
2014,"Oregon","eastside","A",5.62775582502779,1632965.60578386,0.00695828076482944,59169220501.6008,123,1509
2014,"Oregon","eastside","B",39.8086029673567,11550977.242279,0.346256544245276,297743072435.793,412,1509
2014,"Oregon","eastside","C",2.00940978083043,583056.046147058,0.000898270224797249,19621566960.8188,29,1509
2014,"Oregon","eastside","D",0.137352773446349,16609.2107352275,3.03748630188857e-06,282688614.974257,4,717
2014,"Oregon","eastside","E",22.4057826989386,6501325.51155117,0.111580447127055,179445953273.019,278,1509
2014,"Oregon","westside","A",3.7167798576628,1009048.74265746,0.00306598209476659,45885614732.3514,41,1476
2014,"Oregon","westside","B",12.4847288335734,3622604.35893428,0.0347315135457227,150123304233.079,108,1509
2014,"Oregon","westside","C",0.361151059249586,98046.9751238804,3.53928675016739e-05,6127846622.41092,4,1476
2014,"Oregon","westside","D",0.033548838268504,4056.85091565553,1.66407535390172e-07,14994107.9288124,1,717
2014,"Oregon","westside","E",13.7770685765946,3997593.32735329,0.0423766886073069,130216314072.362,130,1509
2014,"Washington","eastside","A",5.27184351429425,1148939.2840441,0.0107611185865096,56086248656.4097,50,967
2014,"Washington","eastside","B",28.2425857595463,6155155.43550257,0.308026350137368,193813637083.332,198,967
2014,"Washington","eastside","C",2.72614148624805,594132.022113343,0.00285638545560291,29922030338.5689,25,967
2014,"Washington","eastside","D",0.273644538317798,37526.4629319241,4.78655477003106e-05,1364023736.39476,2,593
2014,"Washington","eastside","E",12.4355912860224,2710197.92413933,0.0586957112069613,139195367831.198,77,967
2014,"Washington","westside","A",5.90814970750608,1287615.09641967,0.0133580585881615,74364352124.2793,53,967
2014,"Washington","westside","B",24.5395289958584,5348115.66368268,0.233574594994401,185770603847.012,144,967
2014,"Washington","westside","C",0.845657928899014,167123.666452524,0.000248332050486688,8249957454.13538,10,935
2014,"Washington","westside","D",0.235819157068982,32339.2489789414,3.74160113398675e-05,527280400.759387,4,593
2014,"Washington","westside","E",19.7887467696108,4312735.85491666,0.151230072173744,124978344419.117,133,967
2015,"Oregon","eastside","A",9.53285601939965,2757744.10428174,0.0205380106280538,93667393877.2469,148,1507
2015,"Oregon","eastside","B",33.8743767359019,9799462.253447,0.259077546557857,323095177735.114,372,1507
2015,"Oregon","eastside","C",2.29112375485258,662795.390412541,0.00123577464377174,26054663177.5433,36,1507
2015,"Oregon","eastside","D",0.0968977799757147,11513.7833330112,1.4260611245094e-06,92012534.3386863,2,706
2015,"Oregon","eastside","E",23.3988602088857,6769017.45464848,0.12604046429273,208288455972.249,263,1507
2015,"Oregon","westside","A",3.35624483117041,907871.395740941,0.00282686331358136,54924661801.6394,41,1471
2015,"Oregon","westside","B",13.331881949612,3856758.01362182,0.0414243523833836,137358199844.324,114,1507
2015,"Oregon","westside","C",0.761507691009917,205989.456991891,0.000162128135047594,11718243883.1846,11,1471
2015,"Oregon","westside","E",13.6807527287844,3957682.2626046,0.0435942774388393,126171147232.506,136,1507
2015,"Washington","eastside","A",3.31690888920584,707628.641099721,0.00390859576906646,27544143021.866,48,959
2015,"Washington","eastside","B",31.8510271653947,6795091.40092024,0.349172132547767,225574473589.483,218,959
2015,"Washington","eastside","C",2.69009656531102,573904.632452485,0.00254391235663432,25858254666.3751,24,959
2015,"Washington","eastside","D",1.00921394709829,81935.4044265855,0.000627923438499852,2760102685.20359,5,385
2015,"Washington","eastside","E",7.12132601216415,1519262.18571,0.0177225335510161,61533766902.3185,56,959
2015,"Washington","westside","A",7.92079334709771,1689820.37790626,0.0213851696896498,85595594770.6128,54,959
2015,"Washington","westside","B",26.6870594774801,5693411.62624401,0.248356352054442,174079481367.886,139,959
2015,"Washington","westside","C",0.661591493832224,129486.302840857,0.000155086636924303,2990502943.27064,9,924
2015,"Washington","westside","D",0.0547381824665581,7233.78437787641,2.28717516683186e-06,72598673.0558559,1,574
2015,"Washington","westside","E",19.3878719390879,4136204.50013536,0.129086394511632,91435883900.2485,131,959
2016,"Oregon","eastside","A",7.4146047299126,2126462.04374417,0.0154063148854942,80326188150.9575,125,1494
2016,"Oregon","eastside","B",40.3625714262317,11575731.8498091,0.450613918852617,357342460228.087,412,1494
2016,"Oregon","eastside","C",1.3863690821941,397601.940938656,0.000541115216943003,15705439334.4144,24,1494
2016,"Oregon","eastside","D",0.522813896327649,149939.740145237,8.91414779463663e-05,9355683699.72348,8,1494
2016,"Oregon","eastside","E",19.5074995272592,5594628.28082043,0.108306967263985,136947608074.11,247,1494
2016,"Oregon","westside","A",3.27791444945227,940085.26594552,0.0030482933668365,45270567388.704,44,1494
2016,"Oregon","westside","B",13.4816592134691,3866455.1447335,0.0516789826557173,148381506092.651,115,1494
2016,"Oregon","westside","C",0.490222530842437,130989.952261015,8.37783710730059e-05,6974244750.82266,3,1464
