"YEAR","ew","BpS_Code","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2011,"eastside","RaMCONsw_fdm","E",0.288116149406446,80990.3294577647,0.00494739527183228,390834780.568579,20,14475
2011,"eastside","RaMCONsw_fiw","A",0.45202686222529,135867.176657907,0.00575947557272259,520440953.455558,61,14816
2011,"eastside","RaMCONsw_fiw","B",0.942104327966739,264828.403624032,0.0155215465343744,1226070996.63561,74,14475
2011,"eastside","RaMCONsw_fiw","C",0.437137987425474,122880.823213241,0.00745361141781241,589550906.07485,39,14475
2011,"eastside","RaMCONsw_fiw","D",0.134444148068498,37792.6605925011,0.00181320616094646,143298629.433283,21,14475
2011,"eastside","RaMCONsw_fiw","E",1.77992506182678,534997.835355471,0.0204756933663901,1845861154.89277,212,14816
2011,"eastside","RaMCONsw_fvw","A",0.0658119221705398,18499.9323009886,0.00111361614943716,88008612.3147414,6,14475
2011,"eastside","RaMCONsw_fvw","B",0.168213693435578,47285.3829218573,0.00349470271456682,276214674.005022,9,14475
2011,"eastside","RaMCONsw_fvw","C",0.00937613056678445,2635.65893549284,5.79194008052746e-05,4575611.58354299,2,14475
2011,"eastside","RaMCONsw_fvw","E",0.138256334685413,38864.2778923106,0.00165616600094823,130919771.086697,15,14475
2011,"eastside","RaMEVG_ftd","A",0.449960010396013,135245.936315615,0.00586855119571359,529936600.141161,47,14816
2011,"eastside","RaMEVG_ftd","B",0.236264991399012,71014.9329764601,0.00294411158286964,265876037.727092,29,14816
2011,"eastside","RaMEVG_ftd","C",0.0877758257568811,26383.0639747689,0.000913127038426358,82479789.5272561,13,14816
2011,"eastside","RaMEVG_ftd","D",0.0553573239220892,16638.9299777563,0.000504154834530097,45540294.9431843,9,14816
2011,"eastside","RaMEVG_ftd","E",0.437012017058365,131354.116060706,0.00459499620933354,414825690.930051,55,14816
2011,"eastside","RaMEVG_fuc","A",0.48700010766363,68499.9453542297,0.0125772129337887,248964107.628531,28,7266
2011,"eastside","RaMEVG_fuc","C",0.2098487350784,29516.6811245412,0.00468147665133258,92628590.3668129,12,7266
2011,"eastside","RaMEVG_fuc","D",0.122481877372887,17227.9261850209,0.00340389631057658,67345538.4843004,8,7266
2011,"eastside","RaMEVG_fuc","E",0.109253410967843,13240.0667737241,0.00167125853760601,24545741.927942,8,6925
2011,"eastside","RaOAPI_fop","A",0.0564740635336056,23760.2955802369,0.000750206467907567,132839047.741504,6,20331
2011,"eastside","RaOAPI_fop","B",0.0387330600059087,10887.9814520932,0.000859612145454864,67931752.7120874,3,14475
2011,"eastside","RaOAPI_fop","C",0.0863550649110832,13809.5820297697,0.00345618918521323,88385816.6534112,2,7550
2011,"eastside","RaOAPI_fop","D",0.0266797705588682,3233.23492216664,0.000468484469582482,6880628.69963908,2,6925
2011,"eastside","RaOAPI_fop","E",0.0420872264148636,11830.8478727263,0.000432516248928034,34158228.2934094,4,14475
2011,"eastside","RaPICOpu_fld","A",0.613609677127921,172487.554104286,0.00987226774338595,781427470.533646,52,14475
2011,"eastside","RaPICOpu_fld","B",0.106864228845009,30039.8610742143,0.00104689864812437,82713163.3536235,14,14475
2011,"eastside","RaPICOpu_fld","C",0.449331755809882,126308.528743873,0.00680163948007707,537767077.248802,42,14475
2011,"eastside","RaPICOpu_fld","D",0.0274282400024547,3323.93950816894,0.000396844080071021,5828378.23489002,2,6925
2011,"eastside","RaPICOpu_flp","A",0.0405470275245103,11397.8932611324,0.000688314783317488,54390652.370948,4,14475
2011,"eastside","RaPICOpu_flp","B",0.119697560166739,14505.7593645835,0.00195611679164081,28728217.0602755,7,6925
2011,"eastside","RaPICOpu_flp","E",0.04676730882536,5667.57857891864,0.000778920685556873,11439811.6816093,3,6925
2011,"eastside","RaPICOpu_flw","A",0.108968836805183,30631.4727989478,0.00168976350665029,133604444.83287,11,14475
2011,"eastside","RaPICOpu_flw","B",0.0159833841783296,1936.97452479041,0.000238431237099184,3501550.17848438,1,6925
2011,"eastside","RaPICOpu_flw","C",0.0355622783654134,9996.66504990132,0.000437457573025926,34563767.823745,5,14475
2011,"eastside","RaPICOpu_flw","E",0.0317341483400887,8920.56600929935,0.000453934909177385,35869268.9714188,4,14475
2011,"eastside","RaPIJEsp_fjp","A",0.0772257846711311,23212.0039875609,0.0011883089434924,107363067.865604,8,14816
2011,"eastside","RaPIJEsp_fjp","B",0.0156229700378937,1893.29710325004,0.000254697112246588,3740555.46811671,1,6925
2011,"eastside","RaPIJEsp_fjp","C",0.0519098267858302,14592.0108336205,0.000742122183224454,58651416.5662626,5,14475
2011,"eastside","RaPIJEsp_fjp","D",0.00969616641001432,1175.04698096351,9.65169489178049e-05,1417273.64096029,1,6925
2011,"eastside","RaPIJEsp_fjp","E",0.073745791618413,8937.01346858925,0.00116973525767825,17179057.8409684,5,6925
2011,"eastside","RaPIPOm_fdp","A",0.79429341238641,223278.303864033,0.0111941561394286,889018799.897214,109,14475
2011,"eastside","RaPIPOm_fdp","B",0.846262259316035,237886.905440312,0.00741223221809687,584906837.055348,117,14475
2011,"eastside","RaPIPOm_fdp","C",0.687263473453188,193191.86117797,0.00546078707692605,431865757.653376,103,14475
2011,"eastside","RaPIPOm_fdp","D",0.411843805365031,115770.551391754,0.00287419322935852,227036552.245821,75,14475
2011,"eastside","RaPIPOm_fdp","E",0.675171742810668,189792.838768189,0.00488026685994647,385305547.169963,102,14475
2011,"eastside","RaPIPOm_fpd","A",0.368441951823204,132952.348512681,0.00520543655695348,679085040.181406,35,16694
2011,"eastside","RaPIPOm_fpd","B",0.409897937374725,147911.748797335,0.00648652168294015,846572619.264246,29,16694
2011,"eastside","RaPIPOm_fpd","C",0.29251968808449,105555.785177503,0.00424717089434532,553942270.89799,23,16694
2011,"eastside","RaPIPOm_fpd","D",0.593662553164906,82890.8986115648,0.0247675574237033,485476022.621567,16,5856
2011,"eastside","RaPIPOm_fpd","E",0.233007828904179,84080.9194538105,0.0036098010912466,470393039.134717,17,16694
2011,"eastside","RaPIPOm_fpl","A",1.06284085195497,298767.809226728,0.0119528069398487,945030891.552534,149,14475
2011,"eastside","RaPIPOm_fpl","B",0.8853160161297,248865.035744421,0.00708046099083745,558343490.356515,125,14475
2011,"eastside","RaPIPOm_fpl","C",0.945749740603537,265853.14024873,0.0119526240258247,945934177.664854,117,14475
2011,"eastside","RaPIPOm_fpl","D",0.576373345124449,69848.8176107247,0.00784249755419464,115171172.78077,45,6925
2011,"eastside","RaPIPOm_fpl","E",1.51995521968104,184198.446742964,0.0221340913042317,324992021.861731,99,6925
2011,"eastside","RaPIPOxe_fpd","A",0.515741373741365,144976.475148528,0.00655165635385373,518301171.41227,71,14475
2011,"eastside","RaPIPOxe_fpd","B",1.01197605329457,284469.558990511,0.0130195105848651,1029148578.34187,108,14475
2011,"eastside","RaPIPOxe_fpd","C",0.616182792492159,173210.864691047,0.0098264739595433,778094972.670795,59,14475
2011,"eastside","RaPIPOxe_fpd","D",0.0115479720640383,3246.17021281973,7.36103294553442e-05,5816807.13825927,2,14475
2011,"eastside","RaPIPOxe_fpd","E",0.230141817599453,64693.5677426884,0.00164982739402401,130262587.77192,36,14475
2011,"eastside","RaPIPOxe_fxp","A",4.84757570273787,1362668.33374322,0.0811818699229768,6832307826.92934,321,14475
2011,"eastside","RaPIPOxe_fxp","B",1.85123701576619,520388.37850704,0.0298322695074715,2382959028.53163,156,14475
2011,"eastside","RaPIPOxe_fxp","C",3.40659238619251,957603.522934876,0.0599517446228384,4925854623.43524,211,14475
2011,"eastside","RaPIPOxe_fxp","D",0.152913677447853,42984.5017039607,0.00306761902618007,242584402.445833,9,14475
2011,"eastside","RaPIPOxe_fxp","E",0.619606889451348,174173.388802907,0.00940082975999582,744928437.501908,60,14475
2011,"eastside","RaREFI_fcw","A",0.117574699504715,33050.607084684,0.00135320451916869,106922062.690072,18,14475
2011,"eastside","RaREFI_fcw","B",0.14511340374963,17585.823073048,0.00222283761132676,32644722.3523815,10,6925
2011,"eastside","RaREFI_fcw","C",0.0550535785850496,15475.7290648851,0.000326946993029469,25830999.832957,11,14475
2011,"eastside","RaREFI_fcw","D",0.0726958956950728,21850.4406001088,0.000889393605961347,80341857.0230128,11,14816
2011,"eastside","RaREFI_fcw","E",0.520237299265211,156369.408435888,0.00535458572629255,483290328.711596,68,14816
2011,"eastside","RaREFI_frf","A",0.0619115989272262,7502.8660121721,0.000997794168096991,14654330.2359068,4,6925
2011,"eastside","RaREFI_frf","B",0.153529943814871,21595.0522311189,0.00344558575366938,68167275.7308596,10,7266
2011,"eastside","RaREFI_frf","C",0.0624464691223597,17553.8931716019,0.00081571665763611,64468223.4907451,7,14475
2011,"eastside","RaREFI_frf","E",0.0365239612869875,10266.9970559782,0.000732181191075262,57855087.0608096,2,14475
2011,"eastside","RaREFI_frm","A",0.0282967780412927,3429.19481807517,0.000464219804887012,6817656.15601242,2,6925
2011,"eastside","RaREFI_frm","B",0.0327023061540775,9192.71812740729,0.000406701049337974,32130294.0590541,3,14475
2011,"eastside","RaREFI_frm","C",0.0274316753054155,7711.12770020355,0.000557985483018129,44091032.9631143,2,14475
2011,"eastside","RaREFI_frm","D",0.0143536127470687,1739.46780729164,0.000230925500457639,3391412.95202628,1,6925
2011,"eastside","RaREFI_frm","E",0.334486302821542,47047.8201225356,0.00789078830017803,156104758.241401,18,7266
2011,"eastside","RaSAWD_fal","A",0.542730798685477,284415.318206645,0.00556025586443083,1528450568.41763,66,24303
2011,"eastside","RaSAWD_fal","B",0.366949334466657,192297.934778772,0.0040695021106081,1118147900.50566,44,24303
2011,"eastside","RaSAWD_fal","C",0.125431484518745,45776.0259131347,0.00211050789141908,281115379.168906,10,18106
2011,"eastside","RaSAWD_fsw","A",0.0694824443717038,8420.35223370464,0.00110811058752501,16278296.6013011,7,6925
2011,"eastside","RaSAWD_fsw","B",0.128678146764404,15594.0875473557,0.00189612745966645,27849062.9396325,10,6925
2011,"eastside","RaSAWD_fsw","C",0.0182949143021905,2217.10136859578,0.000203255766444987,2985476.62387234,2,6925
2011,"eastside","RaSPFI_fcd","A",0.619104991272568,225433.84950074,0.00807457002552403,1072367640.95327,82,16753
2011,"eastside","RaSPFI_fcd","B",0.81180103525116,295599.995130364,0.00988990569620199,1312152447.58405,108,16753
2011,"eastside","RaSPFI_fcd","C",1.04179867386391,379348.719142388,0.0122331827294202,1623067850.82822,131,16753
2011,"eastside","RaSPFI_fcd","D",0.517543789727101,188452.508779752,0.00514479585468619,682836093.516485,87,16753
2011,"eastside","RaSPFI_fcd","E",1.11877190705258,407376.876742234,0.0131644069141919,1747507586.02546,147,16753
2011,"eastside","RaSPFI_fmz","A",0.0216476336735379,6085.21593396532,9.60654322015621e-05,7591090.41325523,7,14475
2011,"eastside","RaSPFI_fmz","B",0.25863980835578,77740.2041100998,0.00306094878398333,276565162.589309,30,14816
2011,"eastside","RaSPFI_fmz","C",0.11769742057528,33085.1043523898,0.00114479639014139,90441548.9619078,15,14475
2011,"eastside","RaSPFI_fmz","D",0.259641462323274,72986.0079616462,0.00312971772051126,247364536.625506,29,14475
2011,"eastside","RaSPFI_fmz","E",0.12732240331868,35790.7163946831,0.00150683182750339,119061382.615405,15,14475
2011,"eastside","RaSSHE_fss","A",0.0447305077453786,7153.13706936691,0.00108192708259022,27681023.9001841,2,7550
2011,"eastside","RaSSHE_fss","B",0.116105922539728,18567.2289529908,0.00368285462539026,94182045.5554223,4,7550
2011,"eastside","RaSSHE_fss","D",0.0205609746734005,3288.03489009826,0.000259668394425134,6638191.82591332,2,7550
2011,"eastside","RaSSHE_fss","E",0.0437003618344248,11397.6245197303,0.000661345828804666,44984243.2083338,2,12781
2011,"eastside","RaTAOAco_ftm","A",0.384040706471188,115432.35783174,0.00585619140268198,529690707.842754,39,14816
2011,"eastside","RaTAOAco_ftm","B",0.295684731897568,83117.8811092326,0.00452277491459208,357358882.742648,27,14475
2011,"eastside","RaTAOAco_ftm","C",0.201652232862474,60611.2641423776,0.00294219448028068,265810275.922239,27,14816
2011,"eastside","RaTAOAco_ftm","D",0.20968454844072,63025.5632268813,0.00265549376571338,239786689.148734,28,14816
2011,"eastside","RaTAOAco_ftm","E",1.12245444191085,337379.763668881,0.0130844728469287,1181138990.79585,123,14816
2011,"eastside","RaTAOAco_fto","C",0.0742398715553245,11872.1651958511,0.00296955433367399,75938099.9714068,2,7550
2011,"westside","Na0210290_fdw","B",0.0322859656967389,5163.05201273983,0.00113044232276468,28905779.5551322,1,7550
2011,"westside","Na0210290_fdw","E",0.0400683971522284,6407.58961671596,0.00158371980464197,40498946.6757407,1,7550
2011,"westside","Na0210350_fvg","A",0.00813584570443557,1301.05430124612,5.95533988768086e-05,1523175.03747014,1,7550
2011,"westside","Na0210350_fvg","B",0.0904277019758111,14460.863059791,0.00358384259631917,91638969.3215345,2,7550
2011,"westside","Na0210350_fvg","D",0.0410122537762048,6558.5276709756,0.00163474056674162,41803156.9269453,1,7550
2011,"westside","Na0210350_fvg","E",0.28393052852722,45405.1181420545,0.0105715413752714,270251385.37271,7,7550
2011,"westside","Na0710411_fmt","A",0.297297535026793,66437.5809790331,0.00697612150626131,348675047.629315,25,9487
2011,"westside","Na0710411_fmt","B",0.156562070942597,34987.1897375688,0.00404604317005746,202097525.099957,11,9487
2011,"westside","Na0710411_fmt","C",0.188235754845495,42065.3612367488,0.00569955327483263,284947628.008946,12,9487
2011,"westside","Na0710411_fmt","D",0.197093159525496,44044.7403817478,0.00571128663946072,285230934.75868,13,9487
2011,"westside","Na0710411_fmt","E",1.19216792335831,266415.77415563,0.0284468260712337,1422879860.66399,67,9487
2011,"westside","Na0710412_fmc","A",0.272007985957955,99045.8940468278,0.0027230435523422,361510654.878128,42,16753
2011,"westside","Na0710412_fmc","B",0.448008242422709,100578.897643465,0.00590054638123069,297442296.897298,47,10897
2011,"westside","Na0710412_fmc","C",0.111685007627766,40667.7083143756,0.00117869014057841,156381629.910783,17,16753
2011,"westside","Na0710412_fmc","D",0.0622938179526567,22682.962307088,0.000873040487630732,115789061.383719,13,16753
2011,"westside","Na0710412_fmc","E",0.759588892155512,398058.700541595,0.00608180298406415,1669364742.05273,126,24303
2011,"westside","Na0710412_fmi","A",0.145780517074795,12223.025273094,0.0157514473260945,110799090.3111,2,3631
2011,"westside","Na0710412_fmi","E",0.0446314025615775,9150.87267082724,0.00135911092798976,57136992.041285,3,10556
2011,"westside","RaABAMlw_fsi","A",0.613545438405565,307697.412803751,0.0035091565946272,882614502.236867,156,23960
2011,"westside","RaABAMlw_fsi","B",1.06537838416813,558306.130548637,0.00738548323967924,2026371185.3804,220,24303
2011,"westside","RaABAMlw_fsi","C",0.375943025630256,197011.032948883,0.00216463740681127,594314883.664346,118,24303
2011,"westside","RaABAMlw_fsi","D",0.103814904185062,18945.6351728318,0.000884846879209301,29468209.2425304,17,10213
2011,"westside","RaABAMlw_fsi","E",1.77707433688506,931266.77945346,0.0106475565191459,2917550172.78017,380,24303
2011,"westside","RaABAMlw_fsw","A",0.0560247648853211,15748.7324997355,0.000635150906354995,50193875.2499988,10,14475
2011,"westside","RaABAMlw_fsw","B",0.167254729523001,23525.5386031153,0.00404653874887739,80062832.0838041,10,7266
2011,"westside","RaABAMlw_fsw","C",0.100683989967426,12201.5664170526,0.0012565566992103,18453108.9972475,12,6925
