"strataID","BpS","SCLASS","YEAR","STATE","ew","PVT","BpS_Code","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2007_Oregon_eastside_RaDFHEdy_fwi","RaDFHEdy","B",2007,"Oregon","eastside","fwi","RaDFHEdy_fwi","B",93831.2748309113,491309.474125,83475.0528267737,73118.8219790655,93831.2748309113,0
"2007_Oregon_eastside_RaDFHEdy_fwi","RaDFHEdy","C",2007,"Oregon","eastside","fwi","RaDFHEdy_fwi","C",35586.5690998178,491309.474125,28827.020353627,22067.4691508889,35586.5690998178,0
"2007_Oregon_eastside_RaDFHEdy_fwi","RaDFHEdy","D",2007,"Oregon","eastside","fwi","RaDFHEdy_fwi","D",63591.5712200253,491309.474125,75276.7485034605,63591.5712200253,86961.9306999904,0
"2007_Oregon_eastside_RaDFHEdy_fwi","RaDFHEdy","E",2007,"Oregon","eastside","fwi","RaDFHEdy_fwi","E",260279.938735049,491309.474125,276018.151416352,260279.938735049,291756.363606345,0
"2007_Oregon_eastside_RaDFHEdy_fwx","RaDFHEdy","A",2007,"Oregon","eastside","fwx","RaDFHEdy_fwx","A",4669.09663734667,110789.849965,6249.14436294776,4669.09663734667,7829.1926424981,0
"2007_Oregon_eastside_RaDFHEdy_fwx","RaDFHEdy","B",2007,"Oregon","eastside","fwx","RaDFHEdy_fwx","B",21158.8691202329,110789.849965,18823.5502581531,16488.2294018559,21158.8691202329,0
"2007_Oregon_eastside_RaDFHEdy_fwx","RaDFHEdy","C",2007,"Oregon","eastside","fwx","RaDFHEdy_fwx","C",11929.1464207854,110789.849965,6500.46748152832,4976.1946900951,8024.73971901228,3904.40670177315
"2007_Oregon_eastside_RaDFHEdy_fwx","RaDFHEdy","D",2007,"Oregon","eastside","fwx","RaDFHEdy_fwx","D",14339.8428191367,110789.849965,16974.8399161331,14339.8428191367,19609.838121028,0
"2007_Oregon_eastside_RaDFHEdy_fwx","RaDFHEdy","E",2007,"Oregon","eastside","fwx","RaDFHEdy_fwx","E",58692.8949674983,110789.849965,62241.8479462377,58692.8949674983,65790.8008141873,0
"2007_Oregon_eastside_RaDFHEwt_fdm","RaDFHEwt","A",2007,"Oregon","eastside","fdm","RaDFHEwt_fdm","A",607.393332389901,18634.92184,863.213464869733,607.393332389901,1119.03365325433,0
"2007_Oregon_eastside_RaDFHEwt_fdm","RaDFHEwt","B",2007,"Oregon","eastside","fdm","RaDFHEwt_fdm","B",3595.99169435439,18634.92184,3168.47980896211,2740.96775585552,3595.99169435439,0
"2007_Oregon_eastside_RaDFHEwt_fdm","RaDFHEwt","C",2007,"Oregon","eastside","fdm","RaDFHEwt_fdm","C",223.603179749971,18634.92184,112.772900594362,14.3454423562596,211.200340197544,12.4028395524274
"2007_Oregon_eastside_RaDFHEwt_fdm","RaDFHEwt","D",2007,"Oregon","eastside","fdm","RaDFHEwt_fdm","D",891.80395,18634.92184,647.941077456478,425.105502030319,870.776634247716,21.0273157522844
"2007_Oregon_eastside_RaDFHEwt_fdm","RaDFHEwt","E",2007,"Oregon","eastside","fdm","RaDFHEwt_fdm","E",13316.1296835057,18634.92184,13842.5144763078,13316.1296835057,14368.9006853639,0
"2007_Oregon_eastside_RaDFHEwt_fhc","RaDFHEwt","A",2007,"Oregon","eastside","fhc","RaDFHEwt_fhc","A",1880.27622138912,31311.659235,1450.4297947227,1020.58346199126,1880.27622138912,0
"2007_Oregon_eastside_RaDFHEwt_fhc","RaDFHEwt","B",2007,"Oregon","eastside","fhc","RaDFHEwt_fhc","B",6042.22907465197,31311.659235,5323.89461694675,4605.55987743659,6042.22907465197,9.09494701772928e-13
"2007_Oregon_eastside_RaDFHEwt_fhc","RaDFHEwt","C",2007,"Oregon","eastside","fhc","RaDFHEwt_fhc","C",354.873132249293,31311.659235,189.488674257472,24.1041849539915,354.873132249293,5.6843418860808e-14
"2007_Oregon_eastside_RaDFHEwt_fhc","RaDFHEwt","D",2007,"Oregon","eastside","fhc","RaDFHEwt_fhc","D",977.20363,31311.659235,1088.71453263235,714.291089213227,1463.13794473982,0
"2007_Oregon_eastside_RaDFHEwt_fhc","RaDFHEwt","E",2007,"Oregon","eastside","fhc","RaDFHEwt_fhc","E",22057.0771767096,31311.659235,23259.1314285708,22374.6640076597,24143.6012291679,-317.586830950102
"2007_Oregon_eastside_RaDFHEwt_fwm","RaDFHEwt","A",2007,"Oregon","eastside","fwm","RaDFHEwt_fwm","A",18417.5001026028,306700.94139,14207.1098859018,9996.72058930362,18417.5001026028,0
"2007_Oregon_eastside_RaDFHEwt_fwm","RaDFHEwt","B",2007,"Oregon","eastside","fwm","RaDFHEwt_fwm","B",59184.2588532752,306700.94139,52148.0985285359,45111.935443488,59184.2588532752,0
"2007_Oregon_eastside_RaDFHEwt_fwm","RaDFHEwt","C",2007,"Oregon","eastside","fwm","RaDFHEwt_fwm","C",3476.01904191699,306700.94139,1856.06116690704,236.102985196143,3476.01904191699,0
"2007_Oregon_eastside_RaDFHEwt_fwm","RaDFHEwt","D",2007,"Oregon","eastside","fwm","RaDFHEwt_fwm","D",9624.36602,306700.94139,10664.0714743751,6996.55511207486,14331.5875299743,0
"2007_Oregon_eastside_RaDFHEwt_fwm","RaDFHEwt","E",2007,"Oregon","eastside","fwm","RaDFHEwt_fwm","E",215998.797372205,306700.94139,227825.598494075,219162.148608321,236489.071689099,-3163.35123611632
"2007_Oregon_eastside_RaDFHEwt_fwn","RaDFHEwt","A",2007,"Oregon","eastside","fwn","RaDFHEwt_fwn","A",10573.40699736,176075.681375,8156.24021951964,5739.07396990636,10573.40699736,0
"2007_Oregon_eastside_RaDFHEwt_fwn","RaDFHEwt","B",2007,"Oregon","eastside","fwn","RaDFHEwt_fwn","B",33977.4265349046,176075.681375,29937.997383408,25898.5666472302,33977.4265349046,0
"2007_Oregon_eastside_RaDFHEwt_fwn","RaDFHEwt","C",2007,"Oregon","eastside","fwn","RaDFHEwt_fwn","C",1995.56746876671,176075.681375,1065.55667275004,135.545700657696,1995.56746876671,0
"2007_Oregon_eastside_RaDFHEwt_fwn","RaDFHEwt","D",2007,"Oregon","eastside","fwn","RaDFHEwt_fwn","D",6215.273065,176075.681375,6122.19722108591,4016.69197053364,8227.7022955625,0
"2007_Oregon_eastside_RaDFHEwt_fwn","RaDFHEwt","E",2007,"Oregon","eastside","fwn","RaDFHEwt_fwn","E",123314.007308969,176075.681375,130793.688821782,125820.039785106,135767.351240211,-2506.03247613706
"2007_Oregon_eastside_RaDFHEwt_fww","RaDFHEwt","A",2007,"Oregon","eastside","fww","RaDFHEwt_fww","A",1934.6840777878,32217.696465,1492.39957293398,1050.11516473324,1934.6840777878,0
"2007_Oregon_eastside_RaDFHEwt_fww","RaDFHEwt","B",2007,"Oregon","eastside","fww","RaDFHEwt_fww","B",6217.0676053327,32217.696465,5477.94735159578,4738.82680789959,6217.0676053327,0
"2007_Oregon_eastside_RaDFHEwt_fww","RaDFHEwt","C",2007,"Oregon","eastside","fww","RaDFHEwt_fww","C",365.141775866402,32217.696465,194.971737044151,24.801666004204,365.141775866402,1.70530256582424e-13
"2007_Oregon_eastside_RaDFHEwt_fww","RaDFHEwt","D",2007,"Oregon","eastside","fww","RaDFHEwt_fww","D",1403.090055,32217.696465,1120.21768268913,734.959885939305,1505.47544722126,0
"2007_Oregon_eastside_RaDFHEwt_fww","RaDFHEwt","E",2007,"Oregon","eastside","fww","RaDFHEwt_fww","E",22297.7129510131,32217.696465,23932.1599274308,23022.0994708376,24842.2228325689,-724.386519824518
"2007_Oregon_eastside_RaDFWV_fwx","RaDFWV","A",2007,"Oregon","eastside","fwx","RaDFWV_fwx","A",3975.31181430775,38027.543445,4715.73401996653,3975.31181430775,5456.15660590074,0
"2007_Oregon_eastside_RaDFWV_fwx","RaDFWV","B",2007,"Oregon","eastside","fwx","RaDFWV_fwx","B",7049.82383306651,38027.543445,6182.14789120775,5314.47118879812,7049.82383306651,0
"2007_Oregon_eastside_RaDFWV_fwx","RaDFWV","C",2007,"Oregon","eastside","fwx","RaDFWV_fwx","C",2520.64575403544,38027.543445,3199.16372029852,2520.64575403544,3877.68183867177,0
"2007_Oregon_eastside_RaDFWV_fwx","RaDFWV","D",2007,"Oregon","eastside","fwx","RaDFWV_fwx","D",11005.8813514395,38027.543445,12087.0734695997,11005.8813514395,13168.26558776,0
"2007_Oregon_eastside_RaDFWV_fwx","RaDFWV","E",2007,"Oregon","eastside","fwx","RaDFWV_fwx","E",13475.8806921508,38027.543445,11843.4240016796,10733.9705737819,12952.8781140731,523.002578077745
"2007_Oregon_eastside_RaMCONdy_fdd","RaMCONdy","A",2007,"Oregon","eastside","fdd","RaMCONdy_fdd","A",247752.542402703,1523190.91643,212728.663652086,177704.783378278,247752.542402703,0
"2007_Oregon_eastside_RaMCONdy_fdd","RaMCONdy","B",2007,"Oregon","eastside","fdd","RaMCONdy_fdd","B",17229.4019306244,1523190.91643,9995.90230929896,2762.40268797354,17229.4019306244,0
"2007_Oregon_eastside_RaMCONdy_fdd","RaMCONdy","C",2007,"Oregon","eastside","fdd","RaMCONdy_fdd","C",525050.958220982,1523190.91643,481535.363224432,438019.769751073,525050.958220982,0
"2007_Oregon_eastside_RaMCONdy_fdd","RaMCONdy","D",2007,"Oregon","eastside","fdd","RaMCONdy_fdd","D",582535.111080645,1523190.91643,631381.182756024,582535.111080645,680227.252908213,0
"2007_Oregon_eastside_RaMCONdy_fdd","RaMCONdy","E",2007,"Oregon","eastside","fdd","RaMCONdy_fdd","E",150622.902795045,1523190.91643,187549.795349013,156252.168604041,218847.423617176,-5629.26580899599
"2007_Oregon_eastside_RaMCONdy_fdg","RaMCONdy","A",2007,"Oregon","eastside","fdg","RaMCONdy_fdg","A",121692.586363839,1043084.14564,145677.008696153,121692.586363839,169661.429985384,0
"2007_Oregon_eastside_RaMCONdy_fdg","RaMCONdy","B",2007,"Oregon","eastside","fdg","RaMCONdy_fdg","B",103712.812280412,1043084.14564,6845.21362865886,1891.69881241932,11798.7284448984,91914.0838355139
"2007_Oregon_eastside_RaMCONdy_fdg","RaMCONdy","C",2007,"Oregon","eastside","fdg","RaMCONdy_fdg","C",310430.06075,1043084.14564,329756.3670624,299956.802772349,359555.932395534,0
"2007_Oregon_eastside_RaMCONdy_fdg","RaMCONdy","D",2007,"Oregon","eastside","fdg","RaMCONdy_fdg","D",398921.193720749,1043084.14564,432371.080003422,398921.193720749,465820.96524301,0
"2007_Oregon_eastside_RaMCONdy_fdg","RaMCONdy","E",2007,"Oregon","eastside","fdg","RaMCONdy_fdg","E",108327.492525,1043084.14564,128434.469990862,107001.793428981,149867.147595827,0
"2007_Oregon_eastside_RaMCONdy_fdx","RaMCONdy","A",2007,"Oregon","eastside","fdx","RaMCONdy_fdx","A",596.46339,4451.680715,621.721203358576,519.36034320796,724.082059057511,0
"2007_Oregon_eastside_RaMCONdy_fdx","RaMCONdy","B",2007,"Oregon","eastside","fdx","RaMCONdy_fdx","B",232.937755625176,4451.680715,29.2140434001696,8.07340343253755,50.3546833678017,182.583072257375
"2007_Oregon_eastside_RaMCONdy_fdx","RaMCONdy","C",2007,"Oregon","eastside","fdx","RaMCONdy_fdx","C",1280.15742528176,4451.680715,1407.33618283446,1280.15742528176,1534.51494483885,0
"2007_Oregon_eastside_RaMCONdy_fdx","RaMCONdy","D",2007,"Oregon","eastside","fdx","RaMCONdy_fdx","D",1702.51824103973,4451.680715,1845.27586448357,1702.51824103973,1988.03348347573,0
"2007_Oregon_eastside_RaMCONdy_fdx","RaMCONdy","E",2007,"Oregon","eastside","fdx","RaMCONdy_fdx","E",639.603903053339,4451.680715,548.13339421314,456.662889824623,639.603903053339,0
"2007_Oregon_eastside_RaMCONdy_fmd","RaMCONdy","A",2007,"Oregon","eastside","fmd","RaMCONdy_fmd","A",69508.3789060698,595788.865965,83207.8027175857,69508.3789060698,96907.2259333128,0
"2007_Oregon_eastside_RaMCONdy_fmd","RaMCONdy","B",2007,"Oregon","eastside","fmd","RaMCONdy_fmd","B",24618.2017037444,595788.865965,3909.84953817366,1080.50064312608,6739.19843322124,17879.0032705231
"2007_Oregon_eastside_RaMCONdy_fmd","RaMCONdy","C",2007,"Oregon","eastside","fmd","RaMCONdy_fmd","C",188205.32707,595788.865965,188350.261863391,171329.344913563,205371.179409007,0
"2007_Oregon_eastside_RaMCONdy_fmd","RaMCONdy","D",2007,"Oregon","eastside","fmd","RaMCONdy_fmd","D",227855.831775165,595788.865965,246961.739863513,227855.831775165,266067.647356073,0
"2007_Oregon_eastside_RaMCONdy_fmd","RaMCONdy","E",2007,"Oregon","eastside","fmd","RaMCONdy_fmd","E",85601.1265100211,595788.865965,73359.2084076032,61117.2909009742,85601.1265100211,0
"2007_Oregon_eastside_RaMCONdy_fmx","RaMCONdy","A",2007,"Oregon","eastside","fmx","RaMCONdy_fmx","A",69552.824340846,596169.8286,83261.0079142362,69552.824340846,96969.1908914566,0
"2007_Oregon_eastside_RaMCONdy_fmx","RaMCONdy","B",2007,"Oregon","eastside","fmx","RaMCONdy_fmx","B",52097.3201794396,596169.8286,3912.34959594179,1081.1915428653,6743.50764901827,45353.8125304213
"2007_Oregon_eastside_RaMCONdy_fmx","RaMCONdy","C",2007,"Oregon","eastside","fmx","RaMCONdy_fmx","C",185361.7846,596169.8286,188470.697836873,171438.897277529,205502.498992387,0
"2007_Oregon_eastside_RaMCONdy_fmx","RaMCONdy","D",2007,"Oregon","eastside","fmx","RaMCONdy_fmx","D",228001.528620191,596169.8286,247119.653514703,228001.528620191,266237.777813044,0
"2007_Oregon_eastside_RaMCONdy_fmx","RaMCONdy","E",2007,"Oregon","eastside","fmx","RaMCONdy_fmx","E",61156.3708595229,596169.8286,73406.116161227,61156.3708595229,85655.8620591009,0
"2007_Oregon_eastside_RaMCONms_fcm","RaMCONms","A",2007,"Oregon","eastside","fcm","RaMCONms_fcm","A",224904.94124183,1811014.747825,262887.761026282,224904.94124183,300870.597109867,0
"2007_Oregon_eastside_RaMCONms_fcm","RaMCONms","B",2007,"Oregon","eastside","fcm","RaMCONms_fcm","B",752102.658608906,1811014.747825,804177.692252951,752102.658608906,856252.65526742,0
"2007_Oregon_eastside_RaMCONms_fcm","RaMCONms","C",2007,"Oregon","eastside","fcm","RaMCONms_fcm","C",390673.906982513,1811014.747825,226657.708322321,189235.096973873,264080.335969902,126593.571012611
"2007_Oregon_eastside_RaMCONms_fcm","RaMCONms","D",2007,"Oregon","eastside","fcm","RaMCONms_fcm","D",141079.119165283,1811014.747825,174613.987123266,141079.119165283,208148.871380381,0
"2007_Oregon_eastside_RaMCONms_fcm","RaMCONms","E",2007,"Oregon","eastside","fcm","RaMCONms_fcm","E",302254.121826468,1811014.747825,342677.600911195,302254.121826468,383101.114405202,0
"2007_Oregon_eastside_RaMCONms_fmm","RaMCONms","A",2007,"Oregon","eastside","fmm","RaMCONms_fmm","A",104572.946393266,842058.6364,122233.631637676,104572.946393266,139894.324460614,0
"2007_Oregon_eastside_RaMCONms_fmm","RaMCONms","B",2007,"Oregon","eastside","fmm","RaMCONms_fmm","B",349701.480841959,842058.6364,373914.553581125,349701.480841959,398127.593480004,0
"2007_Oregon_eastside_RaMCONms_fmm","RaMCONms","C",2007,"Oregon","eastside","fmm","RaMCONms_fmm","C",181649.728576668,842058.6364,105387.921897743,87987.7140195651,122788.137354449,58861.5912222191
"2007_Oregon_eastside_RaMCONms_fmm","RaMCONms","D",2007,"Oregon","eastside","fmm","RaMCONms_fmm","D",65596.8654322141,842058.6364,81189.4083524011,65596.8654322141,96781.9588511158,0
"2007_Oregon_eastside_RaMCONms_fmm","RaMCONms","E",2007,"Oregon","eastside","fmm","RaMCONms_fmm","E",140537.615155892,842058.6364,159333.121773113,140537.615155892,178128.644389448,0
"2007_Oregon_eastside_RaMCONsw_fdm","RaMCONsw","A",2007,"Oregon","eastside","fdm","RaMCONsw_fdm","A",31253.831166954,252622.9284,36871.6517647795,31253.831166954,42489.4748888343,0
"2007_Oregon_eastside_RaMCONsw_fdm","RaMCONsw","B",2007,"Oregon","eastside","fdm","RaMCONsw_fdm","B",19549.0098268761,252622.9284,7259.65667129685,4568.47017275607,9950.84342246055,9598.16640441552
"2007_Oregon_eastside_RaMCONsw_fdm","RaMCONsw","C",2007,"Oregon","eastside","fdm","RaMCONsw_fdm","C",27018.9730650825,252622.9284,31798.2691974889,27018.9730650825,36577.563056289,0
"2007_Oregon_eastside_RaMCONsw_fdm","RaMCONsw","D",2007,"Oregon","eastside","fdm","RaMCONsw_fdm","D",123302.864823235,252622.9284,131011.56279173,123302.864823235,138720.260760225,0
"2007_Oregon_eastside_RaMCONsw_fdm","RaMCONsw","E",2007,"Oregon","eastside","fdm","RaMCONsw_fdm","E",51498.249517852,252622.9284,45681.7902483109,39865.3309787699,51498.249517852,0
"2007_Oregon_eastside_RaMCONsw_fiw","RaMCONsw","A",2007,"Oregon","eastside","fiw","RaMCONsw_fiw","A",136742.059714303,1105278.24176,161321.201885658,136742.059714303,185900.355109795,0
"2007_Oregon_eastside_RaMCONsw_fiw","RaMCONsw","B",2007,"Oregon","eastside","fiw","RaMCONsw_fiw","B",68028.8005947914,1105278.24176,31762.5189932373,19988.0141998894,43537.0248918635,24491.7757029279
"2007_Oregon_eastside_RaMCONsw_fiw","RaMCONsw","C",2007,"Oregon","eastside","fiw","RaMCONsw_fiw","C",135715.881565,1105278.24176,139124.090169528,118213.668223534,160034.502168017,0
"2007_Oregon_eastside_RaMCONsw_fiw","RaMCONsw","D",2007,"Oregon","eastside","fiw","RaMCONsw_fiw","D",539475.868239506,1105278.24176,573203.036991924,539475.868239506,606930.205744341,0
"2007_Oregon_eastside_RaMCONsw_fiw","RaMCONsw","E",2007,"Oregon","eastside","fiw","RaMCONsw_fiw","E",225315.6316464,1105278.24176,199867.403667158,174419.175687915,225315.6316464,0
"2007_Oregon_eastside_RaMCONsw_fvw","RaMCONsw","A",2007,"Oregon","eastside","fvw","RaMCONsw_fvw","A",13673.1384238483,110519.19525,16130.8607512036,13673.1384238483,18588.5841837508,0
"2007_Oregon_eastside_RaMCONsw_fvw","RaMCONsw","B",2007,"Oregon","eastside","fvw","RaMCONsw_fvw","B",8552.4336515477,110519.19525,3176.00392879866,1998.6453732227,4353.36259489381,4199.0710566539
"2007_Oregon_eastside_RaMCONsw_fvw","RaMCONsw","C",2007,"Oregon","eastside","fvw","RaMCONsw_fvw","C",11820.4439262384,110519.19525,13911.3228728186,11820.4439262384,16002.2008247261,0
"2007_Oregon_eastside_RaMCONsw_fvw","RaMCONsw","D",2007,"Oregon","eastside","fvw","RaMCONsw_fvw","D",53943.3751266875,110519.19525,57315.8286933501,53943.3751266875,60688.2822600128,0
"2007_Oregon_eastside_RaMCONsw_fvw","RaMCONsw","E",2007,"Oregon","eastside","fvw","RaMCONsw_fvw","E",22529.8041216781,110519.19525,19985.1799985018,17440.5558753255,22529.8041216781,0
"2007_Oregon_eastside_RaMEVG_ftd","RaMEVG","A",2007,"Oregon","eastside","ftd","RaMEVG_ftd","A",60888.42449133,430468.873975,71260.8143637336,60888.42449133,81633.2007923863,0
"2007_Oregon_eastside_RaMEVG_ftd","RaMEVG","B",2007,"Oregon","eastside","ftd","RaMEVG_ftd","B",39385.7616774711,430468.873975,32388.5301646128,25391.29649941,39385.7616774711,0
"2007_Oregon_eastside_RaMEVG_ftd","RaMEVG","C",2007,"Oregon","eastside","ftd","RaMEVG_ftd","C",207551.09362001,430468.873975,222228.833862823,207551.09362001,236906.573675167,0
"2007_Oregon_eastside_RaMEVG_ftd","RaMEVG","D",2007,"Oregon","eastside","ftd","RaMEVG_ftd","D",76488.5570794793,430468.873975,88152.5520199589,76488.5570794793,99816.538351061,0
"2007_Oregon_eastside_RaMEVG_ftd","RaMEVG","E",2007,"Oregon","eastside","ftd","RaMEVG_ftd","E",46155.0371067094,430468.873975,16438.1538951245,10989.1867680099,21887.1214527079,24267.9156540014
"2007_Oregon_eastside_RaMEVG_fuc","RaMEVG","A",2007,"Oregon","eastside","fuc","RaMEVG_fuc","A",21544.4632077359,108908.16587,18028.910009432,15404.7064374969,20653.1127101017,891.350497634248
"2007_Oregon_eastside_RaMEVG_fuc","RaMEVG","B",2007,"Oregon","eastside","fuc","RaMEVG_fuc","B",9964.55568570429,108908.16587,8194.26357794687,6423.97092564862,9964.55568570429,0
"2007_Oregon_eastside_RaMEVG_fuc","RaMEVG","C",2007,"Oregon","eastside","fuc","RaMEVG_fuc","C",52510.2052599992,108908.16587,56223.6578824852,52510.2052599992,59937.110396063,-7.27595761418343e-12
"2007_Oregon_eastside_RaMEVG_fuc","RaMEVG","D",2007,"Oregon","eastside","fuc","RaMEVG_fuc","D",19351.5233392988,108908.16587,22302.5016155083,19351.5233392988,25253.4777135545,0
"2007_Oregon_eastside_RaMEVG_fuc","RaMEVG","E",2007,"Oregon","eastside","fuc","RaMEVG_fuc","E",5537.41837726178,108908.16587,4158.83539842365,2780.2525284937,5537.41837726178,0
"2007_Oregon_eastside_RaOAPI_fop","RaOAPI","A",2007,"Oregon","eastside","fop","RaOAPI_fop","A",17209.4546526124,77063.648215,19367.1407042631,17209.4546526124,21524.8267559138,0
"2007_Oregon_eastside_RaOAPI_fop","RaOAPI","B",2007,"Oregon","eastside","fop","RaOAPI_fop","B",3880.58778532822,77063.648215,2934.0331042607,1987.47826906589,3880.58778532822,0
"2007_Oregon_eastside_RaOAPI_fop","RaOAPI","C",2007,"Oregon","eastside","fop","RaOAPI_fop","C",12785.1136259713,77063.648215,14785.1146608084,12785.1136259713,16785.1156956456,0
"2007_Oregon_eastside_RaOAPI_fop","RaOAPI","D",2007,"Oregon","eastside","fop","RaOAPI_fop","D",34961.5979893013,77063.648215,37530.7645428958,34961.5979893013,40099.934024909,0
"2007_Oregon_eastside_RaOAPI_fop","RaOAPI","E",2007,"Oregon","eastside","fop","RaOAPI_fop","E",8226.89416178685,77063.648215,2446.59389268995,1607.57945198796,3285.60841045558,4941.28575133127
"2007_Oregon_eastside_RaPICOpu_fld","RaPICOpu","A",2007,"Oregon","eastside","fld","RaPICOpu_fld","A",86979.0775701657,357333.388645,77287.4331633286,67595.781967157,86979.0775701657,0
"2007_Oregon_eastside_RaPICOpu_fld","RaPICOpu","B",2007,"Oregon","eastside","fld","RaPICOpu_fld","B",57269.646390107,357333.388645,49555.0079159574,41840.3697991412,57269.646390107,0
"2007_Oregon_eastside_RaPICOpu_fld","RaPICOpu","C",2007,"Oregon","eastside","fld","RaPICOpu_fld","C",159777.195227926,357333.388645,170508.224552983,159777.195227926,181239.25387804,0
"2007_Oregon_eastside_RaPICOpu_fld","RaPICOpu","D",2007,"Oregon","eastside","fld","RaPICOpu_fld","D",29697.1266768012,357333.388645,38909.8961881996,32431.497238741,45388.2983536587,-2734.37056193978
"2007_Oregon_eastside_RaPICOpu_fld","RaPICOpu","E",2007,"Oregon","eastside","fld","RaPICOpu_fld","E",23610.34278,357333.388645,21072.8268245314,16015.1929323265,26130.4607167363,0
"2007_Oregon_eastside_RaPICOpu_flp","RaPICOpu","A",2007,"Oregon","eastside","flp","RaPICOpu_flp","A",4713.08588187006,24914.91185,5388.83195796219,4713.08588187006,6064.57756067099,0
"2007_Oregon_eastside_RaPICOpu_flp","RaPICOpu","B",2007,"Oregon","eastside","flp","RaPICOpu_flp","B",4978.22546554013,24914.91185,3455.20092212465,2917.30120510134,3993.10066406287,985.124801477258
"2007_Oregon_eastside_RaPICOpu_flp","RaPICOpu","C",2007,"Oregon","eastside","flp","RaPICOpu_flp","C",11140.3939884802,24914.91185,11888.6102430748,11140.3939884802,12636.8264976694,0
"2007_Oregon_eastside_RaPICOpu_flp","RaPICOpu","D",2007,"Oregon","eastside","flp","RaPICOpu_flp","D",2261.27174382101,24914.91185,2712.97523385017,2261.27174382101,3164.67894811354,0
"2007_Oregon_eastside_RaPICOpu_flp","RaPICOpu","E",2007,"Oregon","eastside","flp","RaPICOpu_flp","E",1821.93477028859,24914.91185,1469.29349298818,1116.65221568777,1821.93477028859,0
"2007_Oregon_eastside_RaPICOpu_flw","RaPICOpu","A",2007,"Oregon","eastside","flw","RaPICOpu_flw","A",14254.6552585172,75354.765035,16298.4388004303,14254.6552585172,18342.2209106028,0
"2007_Oregon_eastside_RaPICOpu_flw","RaPICOpu","B",2007,"Oregon","eastside","flw","RaPICOpu_flw","B",15056.5658231309,75354.765035,10450.2016785349,8823.33231480946,12077.0711176151,2979.49470551587
"2007_Oregon_eastside_RaPICOpu_flw","RaPICOpu","C",2007,"Oregon","eastside","flw","RaPICOpu_flw","C",33693.9490877329,75354.765035,35956.9175621866,33693.9490877329,38219.8860366404,0
"2007_Oregon_eastside_RaPICOpu_flw","RaPICOpu","D",2007,"Oregon","eastside","flw","RaPICOpu_flw","D",6839.18136904494,75354.765035,8205.35157914091,6839.18136904494,9571.52246742976,0
"2007_Oregon_eastside_RaPICOpu_flw","RaPICOpu","E",2007,"Oregon","eastside","flw","RaPICOpu_flw","E",5510.41349657409,75354.765035,4443.85541470735,3377.2973328406,5510.41349657409,0
"2007_Oregon_eastside_RaPIJEsp_fjp","RaPIJEsp","A",2007,"Oregon","eastside","fjp","RaPIJEsp_fjp","A",14723.4780385203,81797.103395,12269.56550925,10797.2174845458,13741.9127159832,981.565322537108
"2007_Oregon_eastside_RaPIJEsp_fjp","RaPIJEsp","B",2007,"Oregon","eastside","fjp","RaPIJEsp_fjp","B",2126.7246064729,81797.103395,817.97103395,0,2126.7246064729,0
"2007_Oregon_eastside_RaPIJEsp_fjp","RaPIJEsp","C",2007,"Oregon","eastside","fjp","RaPIJEsp_fjp","C",33700.4072531168,81797.103395,35990.7254938,33700.4072531168,38281.0437344832,0
"2007_Oregon_eastside_RaPIJEsp_fjp","RaPIJEsp","D",2007,"Oregon","eastside","fjp","RaPIJEsp_fjp","D",29446.9572222,81797.103395,31900.87032405,29446.9572222,34354.7834259,0
"2007_Oregon_eastside_RaPIJEsp_fjp","RaPIJEsp","E",2007,"Oregon","eastside","fjp","RaPIJEsp_fjp","E",1799.53627469,81797.103395,817.97103395,0,1799.53627469,6.82121026329696e-13
"2007_Oregon_eastside_RaPIPOm_fdp","RaPIPOm","A",2007,"Oregon","eastside","fdp","RaPIPOm_fdp","A",148461.433806424,1034738.10608,111463.185978926,92214.2385792374,130712.133378615,17749.3004278091
"2007_Oregon_eastside_RaPIPOm_fdp","RaPIPOm","B",2007,"Oregon","eastside","fdp","RaPIPOm_fdp","B",86157.3794152741,1034738.10608,71314.3147943925,56471.2460345584,86157.3794152741,0
"2007_Oregon_eastside_RaPIPOm_fdp","RaPIPOm","C",2007,"Oregon","eastside","fdp","RaPIPOm_fdp","C",354569.149823814,1034738.10608,384964.107779862,354569.149823814,415359.026415861,0
"2007_Oregon_eastside_RaPIPOm_fdp","RaPIPOm","D",2007,"Oregon","eastside","fdp","RaPIPOm_fdp","D",405918.004539058,1034738.10608,438347.908461927,405918.004539058,470777.813419535,0
"2007_Oregon_eastside_RaPIPOm_fdp","RaPIPOm","E",2007,"Oregon","eastside","fdp","RaPIPOm_fdp","E",39632.1384954291,1034738.10608,28648.6149333446,17665.090336522,39632.1384954291,0
"2007_Oregon_eastside_RaPIPOm_fpd","RaPIPOm","A",2007,"Oregon","eastside","fpd","RaPIPOm_fpd","A",9984.868315,82094.00072,8843.26074031723,7316.08870286727,10370.4327777672,0
"2007_Oregon_eastside_RaPIPOm_fpd","RaPIPOm","B",2007,"Oregon","eastside","fpd","RaPIPOm_fpd","B",8629.3074927464,82094.00072,5657.93158256851,4480.31292689429,6835.54990986674,1793.75758287966
